session_id,customer_id,session_date,page_views,time_spent_seconds,cart_abandoned,support_tickets
SESS_002166,CUST_00230,2025-08-26,3,182,False,0
SESS_002167,CUST_00239,2025-08-26,1,18,False,0
SESS_002168,CUST_00289,2025-08-26,6,262,True,0
SESS_002169,CUST_00299,2025-08-26,2,180,False,0
SESS_002170,CUST_00314,2025-08-26,7,789,False,0
SESS_002171,CUST_00322,2025-08-26,3,93,False,0
SESS_002172,CUST_00332,2025-08-26,3,205,False,0
SESS_002173,CUST_00338,2025-08-26,3,331,True,0
SESS_002174,CUST_00341,2025-08-26,3,290,True,0
SESS_002175,CUST_00343,2025-08-26,2,53,False,0
SESS_002176,CUST_00359,2025-08-26,6,748,False,0
SESS_002177,CUST_00041,2025-08-27,11,350,True,0
SESS_002178,CUST_00078,2025-08-27,7,764,False,0
SESS_002179,CUST_00105,2025-08-27,10,572,False,0
SESS_002180,CUST_00136,2025-08-27,3,15,False,0
SESS_002181,CUST_00140,2025-08-27,2,90,False,0
SESS_002182,CUST_00207,2025-08-27,4,152,False,0
SESS_002183,CUST_00270,2025-08-27,14,634,False,0
SESS_002184,CUST_00298,2025-08-27,1,15,False,1
SESS_002185,CUST_00300,2025-08-27,3,214,True,0
SESS_002186,CUST_00326,2025-08-27,2,230,False,0
SESS_002187,CUST_00327,2025-08-27,1,94,False,0
SESS_002188,CUST_00329,2025-08-27,2,70,False,0
SESS_002189,CUST_00339,2025-08-27,12,271,False,0
SESS_002190,CUST_00357,2025-08-27,8,435,True,1
SESS_002191,CUST_00362,2025-08-27,22,760,False,0
SESS_002192,CUST_00364,2025-08-27,6,863,False,0
SESS_002193,CUST_00155,2025-08-28,1,218,False,0
SESS_002194,CUST_00203,2025-08-28,4,253,True,0
SESS_002195,CUST_00220,2025-08-28,4,153,False,0
SESS_002196,CUST_00254,2025-08-28,2,109,False,0
SESS_002197,CUST_00339,2025-08-28,19,372,False,0
SESS_002198,CUST_00341,2025-08-28,2,55,False,0
SESS_002199,CUST_00353,2025-08-28,1,154,False,0
SESS_002200,CUST_00366,2025-08-28,19,793,False,0
SESS_002201,CUST_00010,2025-08-29,3,349,True,0
SESS_002202,CUST_00018,2025-08-29,3,227,False,0
SESS_002203,CUST_00047,2025-08-29,3,20,False,1
SESS_002204,CUST_00214,2025-08-29,10,708,False,0
SESS_002205,CUST_00214,2025-08-29,8,263,True,0
SESS_002206,CUST_00258,2025-08-29,13,929,False,0
SESS_002207,CUST_00260,2025-08-29,7,137,True,0
SESS_002208,CUST_00282,2025-08-29,2,230,False,0
SESS_002209,CUST_00363,2025-08-29,19,327,False,0
SESS_002210,CUST_00368,2025-08-29,3,33,False,0
SESS_002211,CUST_00024,2025-08-30,3,24,False,0
SESS_002212,CUST_00088,2025-08-30,1,239,False,0
SESS_002213,CUST_00138,2025-08-30,11,128,True,0
SESS_002214,CUST_00151,2025-08-30,3,70,False,0
SESS_002215,CUST_00214,2025-08-30,4,372,True,0
SESS_002216,CUST_00256,2025-08-30,6,18,False,1
SESS_002217,CUST_00297,2025-08-30,19,895,False,0
SESS_002218,CUST_00306,2025-08-30,12,454,False,0
SESS_002219,CUST_00309,2025-08-30,1,104,False,0
SESS_002220,CUST_00362,2025-08-30,5,213,True,0
SESS_002221,CUST_00176,2025-08-31,1,113,False,0
SESS_002222,CUST_00207,2025-08-31,6,199,False,0
SESS_002223,CUST_00262,2025-08-31,3,104,False,1
SESS_002224,CUST_00296,2025-08-31,1,204,False,0
SESS_002225,CUST_00302,2025-08-31,1,115,False,0
SESS_002226,CUST_00303,2025-08-31,2,153,False,0
SESS_002227,CUST_00309,2025-08-31,2,229,False,0
SESS_002228,CUST_00339,2025-08-31,16,549,False,0
SESS_002229,CUST_00356,2025-08-31,8,253,False,0
SESS_002230,CUST_00360,2025-08-31,9,415,True,0
SESS_002231,CUST_00364,2025-08-31,16,862,False,0
SESS_002232,CUST_00364,2025-08-31,1,19,False,0
SESS_002233,CUST_00110,2025-09-01,5,159,True,0
SESS_002234,CUST_00126,2025-09-01,3,179,False,0
SESS_002235,CUST_00164,2025-09-01,10,693,False,0
SESS_002236,CUST_00198,2025-09-01,15,944,False,0
SESS_002237,CUST_00227,2025-09-01,1,153,False,0
SESS_002238,CUST_00234,2025-09-01,1,193,False,0
SESS_002239,CUST_00237,2025-09-01,2,70,False,0
SESS_002240,CUST_00258,2025-09-01,14,794,False,0
SESS_002241,CUST_00261,2025-09-01,4,28,False,0
SESS_002242,CUST_00272,2025-09-01,1,232,False,0
SESS_002243,CUST_00283,2025-09-01,8,442,False,0
SESS_002244,CUST_00327,2025-09-01,19,415,False,0
SESS_002245,CUST_00050,2025-09-02,22,199,False,0
SESS_002246,CUST_00196,2025-09-02,2,75,False,0
SESS_002247,CUST_00247,2025-09-02,18,204,False,0
SESS_002248,CUST_00327,2025-09-02,15,566,False,0
SESS_002249,CUST_00329,2025-09-02,21,735,False,0
SESS_002250,CUST_00331,2025-09-02,8,183,True,0
SESS_002251,CUST_00368,2025-09-02,13,451,False,0
SESS_002252,CUST_00079,2025-09-03,2,85,False,0
SESS_002253,CUST_00122,2025-09-03,1,145,False,0
SESS_002254,CUST_00141,2025-09-03,3,190,False,0
SESS_002255,CUST_00159,2025-09-03,6,77,False,0
SESS_002256,CUST_00166,2025-09-03,3,186,True,0
SESS_002257,CUST_00243,2025-09-03,2,184,False,0
SESS_002258,CUST_00308,2025-09-03,3,27,False,0
SESS_002259,CUST_00311,2025-09-03,2,235,False,0
SESS_002260,CUST_00311,2025-09-03,4,106,False,0
SESS_002261,CUST_00337,2025-09-03,7,469,True,0
SESS_002262,CUST_00338,2025-09-03,1,74,False,0
SESS_002263,CUST_00339,2025-09-03,13,215,True,0
SESS_002264,CUST_00359,2025-09-03,3,348,True,0
SESS_002265,CUST_00365,2025-09-03,12,917,False,0
SESS_002266,CUST_00067,2025-09-04,1,239,False,0
SESS_002267,CUST_00078,2025-09-04,4,305,True,0
SESS_002268,CUST_00081,2025-09-04,10,85,True,0
SESS_002269,CUST_00199,2025-09-04,2,205,False,0
SESS_002270,CUST_00240,2025-09-04,1,32,False,0
SESS_002271,CUST_00251,2025-09-04,2,197,False,0
SESS_002272,CUST_00295,2025-09-04,2,19,False,0
SESS_002273,CUST_00336,2025-09-04,2,128,False,0
SESS_002274,CUST_00347,2025-09-04,11,764,False,0
SESS_002275,CUST_00352,2025-09-04,9,181,True,0
SESS_002276,CUST_00358,2025-09-04,6,176,True,0
SESS_002277,CUST_00369,2025-09-04,13,125,True,0
SESS_002278,CUST_00053,2025-09-05,2,163,False,0
SESS_002279,CUST_00244,2025-09-05,2,90,False,0
SESS_002280,CUST_00247,2025-09-05,14,855,False,0
SESS_002281,CUST_00270,2025-09-05,18,870,False,0
SESS_002282,CUST_00294,2025-09-05,19,371,False,0
SESS_002283,CUST_00329,2025-09-05,3,116,False,0
SESS_002284,CUST_00345,2025-09-05,14,594,False,0
SESS_002285,CUST_00366,2025-09-05,12,201,False,0
SESS_002286,CUST_00065,2025-09-06,7,96,True,0
SESS_002287,CUST_00088,2025-09-06,2,37,False,0
SESS_002288,CUST_00273,2025-09-06,1,102,False,0
SESS_002289,CUST_00282,2025-09-06,4,205,False,0
SESS_002290,CUST_00295,2025-09-06,8,450,True,0
SESS_002291,CUST_00306,2025-09-06,6,551,False,0
SESS_002292,CUST_00314,2025-09-06,11,760,False,0
SESS_002293,CUST_00362,2025-09-06,4,151,False,0
SESS_002294,CUST_00370,2025-09-06,12,733,False,0
SESS_002295,CUST_00007,2025-09-07,4,191,False,0
SESS_002296,CUST_00079,2025-09-07,3,195,False,0
SESS_002297,CUST_00133,2025-09-07,3,180,False,0
SESS_002298,CUST_00149,2025-09-07,2,45,False,0
SESS_002299,CUST_00161,2025-09-07,5,872,False,0
SESS_002300,CUST_00161,2025-09-07,1,27,False,0
SESS_002301,CUST_00247,2025-09-07,2,236,False,0
SESS_002302,CUST_00247,2025-09-07,12,108,True,0
SESS_002303,CUST_00254,2025-09-07,2,37,False,0
SESS_002304,CUST_00269,2025-09-07,1,209,False,0
SESS_002305,CUST_00270,2025-09-07,1,60,False,0
SESS_002306,CUST_00284,2025-09-07,2,199,False,0
SESS_002307,CUST_00295,2025-09-07,4,69,False,1
SESS_002308,CUST_00297,2025-09-07,6,679,False,0
SESS_002309,CUST_00297,2025-09-07,6,452,False,0
SESS_002310,CUST_00302,2025-09-07,3,213,False,0
SESS_002311,CUST_00313,2025-09-07,4,131,False,0
SESS_002312,CUST_00331,2025-09-07,2,74,False,0
SESS_002313,CUST_00343,2025-09-07,4,230,False,0
SESS_002314,CUST_00364,2025-09-07,6,202,False,0
SESS_002315,CUST_00035,2025-09-08,7,351,True,0
SESS_002316,CUST_00101,2025-09-08,13,90,True,0
SESS_002317,CUST_00152,2025-09-08,2,184,False,0
SESS_002318,CUST_00168,2025-09-08,2,151,False,0
SESS_002319,CUST_00174,2025-09-08,1,70,False,0
SESS_002320,CUST_00308,2025-09-08,4,397,True,0
SESS_002321,CUST_00372,2025-09-08,5,309,True,0
SESS_002322,CUST_00373,2025-09-08,3,139,False,1
SESS_002323,CUST_00091,2025-09-09,7,290,False,0
SESS_002324,CUST_00198,2025-09-09,8,884,False,0
SESS_002325,CUST_00213,2025-09-09,4,328,True,0
SESS_002326,CUST_00290,2025-09-09,1,93,False,0
SESS_002327,CUST_00295,2025-09-09,3,216,False,0
SESS_002328,CUST_00323,2025-09-09,1,202,False,0
SESS_002329,CUST_00331,2025-09-09,9,219,True,0
SESS_002330,CUST_00350,2025-09-09,11,395,True,0
SESS_002331,CUST_00358,2025-09-09,2,205,False,0
SESS_002332,CUST_00123,2025-09-10,8,242,True,0
SESS_002333,CUST_00157,2025-09-10,1,227,False,1
SESS_002334,CUST_00224,2025-09-10,3,113,False,0
SESS_002335,CUST_00258,2025-09-10,19,439,False,0
SESS_002336,CUST_00270,2025-09-10,9,115,True,0
SESS_002337,CUST_00280,2025-09-10,1,200,False,0
SESS_002338,CUST_00288,2025-09-10,8,288,True,0
SESS_002339,CUST_00319,2025-09-10,4,28,False,0
SESS_002340,CUST_00351,2025-09-10,10,345,False,0
SESS_002341,CUST_00351,2025-09-10,6,467,True,0
SESS_002342,CUST_00366,2025-09-10,5,472,True,0
SESS_002343,CUST_00073,2025-09-11,1,71,False,0
SESS_002344,CUST_00117,2025-09-11,6,952,False,0
SESS_002345,CUST_00193,2025-09-11,3,354,True,0
SESS_002346,CUST_00270,2025-09-11,4,65,False,0
SESS_002347,CUST_00283,2025-09-11,8,273,False,0
SESS_002348,CUST_00321,2025-09-11,2,185,False,0
SESS_002349,CUST_00346,2025-09-11,4,416,True,0
SESS_002350,CUST_00350,2025-09-11,2,106,False,0
SESS_002351,CUST_00012,2025-09-12,11,293,True,0
SESS_002352,CUST_00064,2025-09-12,2,203,False,0
SESS_002353,CUST_00136,2025-09-12,4,126,False,0
SESS_002354,CUST_00261,2025-09-12,4,181,False,0
SESS_002355,CUST_00269,2025-09-12,5,89,True,0
SESS_002356,CUST_00270,2025-09-12,5,283,False,0
SESS_002357,CUST_00294,2025-09-12,18,632,False,0
SESS_002358,CUST_00326,2025-09-12,8,160,True,0
SESS_002359,CUST_00343,2025-09-12,2,152,False,1
SESS_002360,CUST_00358,2025-09-12,3,293,True,0
SESS_002361,CUST_00358,2025-09-12,1,217,False,0
SESS_002362,CUST_00373,2025-09-12,5,672,False,0
SESS_002363,CUST_00036,2025-09-13,13,382,True,0
SESS_002364,CUST_00151,2025-09-13,2,37,False,0
SESS_002365,CUST_00153,2025-09-13,1,122,False,0
SESS_002366,CUST_00160,2025-09-13,10,678,False,0
SESS_002367,CUST_00166,2025-09-13,10,327,True,0
SESS_002368,CUST_00261,2025-09-13,6,305,True,0
SESS_002369,CUST_00295,2025-09-13,1,182,False,0
SESS_002370,CUST_00310,2025-09-13,3,213,False,0
SESS_002371,CUST_00328,2025-09-13,4,203,False,0
SESS_002372,CUST_00340,2025-09-13,2,221,False,0
SESS_002373,CUST_00348,2025-09-13,3,163,False,0
SESS_002374,CUST_00364,2025-09-13,21,735,False,0
SESS_002375,CUST_00014,2025-09-14,2,140,False,0
SESS_002376,CUST_00156,2025-09-14,3,55,False,0
SESS_002377,CUST_00186,2025-09-14,3,145,False,0
SESS_002378,CUST_00199,2025-09-14,1,46,False,0
SESS_002379,CUST_00233,2025-09-14,1,227,False,0
SESS_002380,CUST_00294,2025-09-14,2,18,False,0
SESS_002381,CUST_00345,2025-09-14,17,449,False,0
SESS_002382,CUST_00104,2025-09-15,6,57,False,0
SESS_002383,CUST_00203,2025-09-15,2,78,False,0
SESS_002384,CUST_00268,2025-09-15,19,383,False,0
SESS_002385,CUST_00270,2025-09-15,18,372,False,0
SESS_002386,CUST_00310,2025-09-15,2,184,False,0
SESS_002387,CUST_00322,2025-09-15,17,437,False,0
SESS_002388,CUST_00329,2025-09-15,20,776,False,0
SESS_002389,CUST_00357,2025-09-15,2,224,False,0
SESS_002390,CUST_00360,2025-09-15,16,847,False,0
SESS_002391,CUST_00369,2025-09-15,6,312,False,0
SESS_002392,CUST_00003,2025-09-16,2,92,False,0
SESS_002393,CUST_00111,2025-09-16,4,154,False,0
SESS_002394,CUST_00164,2025-09-16,18,348,False,0
SESS_002395,CUST_00210,2025-09-16,1,129,False,0
SESS_002396,CUST_00215,2025-09-16,4,234,True,0
SESS_002397,CUST_00308,2025-09-16,16,889,False,0
SESS_002398,CUST_00310,2025-09-16,2,19,False,0
SESS_002399,CUST_00325,2025-09-16,2,193,False,0
SESS_002400,CUST_00354,2025-09-16,6,109,False,0
SESS_002401,CUST_00017,2025-09-17,1,167,False,0
SESS_002402,CUST_00058,2025-09-17,4,119,False,0
SESS_002403,CUST_00070,2025-09-17,2,210,False,0
SESS_002404,CUST_00090,2025-09-17,2,139,False,0
SESS_002405,CUST_00145,2025-09-17,1,77,False,0
SESS_002406,CUST_00145,2025-09-17,3,452,True,0
SESS_002407,CUST_00147,2025-09-17,2,127,False,0
SESS_002408,CUST_00168,2025-09-17,8,191,True,0
SESS_002409,CUST_00173,2025-09-17,13,349,True,0
SESS_002410,CUST_00176,2025-09-17,3,60,False,0
SESS_002411,CUST_00243,2025-09-17,11,612,False,0
SESS_002412,CUST_00264,2025-09-17,1,148,False,0
SESS_002413,CUST_00274,2025-09-17,22,623,False,0
SESS_002414,CUST_00294,2025-09-17,1,47,False,0
SESS_002415,CUST_00341,2025-09-17,1,158,False,0
SESS_002416,CUST_00373,2025-09-17,3,122,False,0
SESS_002417,CUST_00073,2025-09-18,4,98,True,0
SESS_002418,CUST_00118,2025-09-18,4,99,False,0
SESS_002419,CUST_00208,2025-09-18,3,218,False,0
SESS_002420,CUST_00255,2025-09-18,4,166,False,0
SESS_002421,CUST_00298,2025-09-18,4,284,True,0
SESS_002422,CUST_00322,2025-09-18,1,55,False,1
SESS_002423,CUST_00327,2025-09-18,1,54,False,0
SESS_002424,CUST_00331,2025-09-18,1,219,False,0
SESS_002425,CUST_00340,2025-09-18,3,173,False,0
SESS_002426,CUST_00343,2025-09-18,1,39,False,0
SESS_002427,CUST_00347,2025-09-18,2,64,False,0
SESS_002428,CUST_00377,2025-09-18,13,656,False,0
SESS_002429,CUST_00043,2025-09-19,4,236,False,0
SESS_002430,CUST_00106,2025-09-19,4,41,False,0
SESS_002431,CUST_00107,2025-09-19,16,706,False,0
SESS_002432,CUST_00276,2025-09-19,3,104,True,0
SESS_002433,CUST_00327,2025-09-19,1,155,False,0
SESS_002434,CUST_00337,2025-09-19,11,247,True,0
SESS_002435,CUST_00340,2025-09-19,10,304,True,0
SESS_002436,CUST_00346,2025-09-19,7,112,True,0
SESS_002437,CUST_00357,2025-09-19,6,159,False,0
SESS_002438,CUST_00376,2025-09-19,21,285,False,0
SESS_002439,CUST_00378,2025-09-19,13,409,True,0
SESS_002440,CUST_00103,2025-09-20,15,237,False,0
SESS_002441,CUST_00132,2025-09-20,1,223,False,0
SESS_002442,CUST_00148,2025-09-20,8,236,True,0
SESS_002443,CUST_00237,2025-09-20,1,171,False,0
SESS_002444,CUST_00261,2025-09-20,1,141,False,0
SESS_002445,CUST_00284,2025-09-20,3,57,False,0
SESS_002446,CUST_00378,2025-09-20,2,102,False,0
SESS_002447,CUST_00018,2025-09-21,3,229,False,0
SESS_002448,CUST_00075,2025-09-21,1,135,False,0
SESS_002449,CUST_00158,2025-09-21,2,163,False,0
SESS_002450,CUST_00219,2025-09-21,6,44,False,0
SESS_002451,CUST_00255,2025-09-21,3,251,True,0
SESS_002452,CUST_00281,2025-09-21,4,196,False,0
SESS_002453,CUST_00234,2025-09-22,5,499,False,1
SESS_002454,CUST_00249,2025-09-22,3,175,False,0
SESS_002455,CUST_00271,2025-09-22,3,216,True,0
SESS_002456,CUST_00299,2025-09-22,13,259,True,0
SESS_002457,CUST_00300,2025-09-22,13,356,True,0
SESS_002458,CUST_00306,2025-09-22,22,353,False,0
SESS_002459,CUST_00335,2025-09-22,1,113,False,0
SESS_002460,CUST_00343,2025-09-22,6,466,True,0
SESS_002461,CUST_00353,2025-09-22,1,34,False,0
SESS_002462,CUST_00375,2025-09-22,19,759,False,0
SESS_002463,CUST_00082,2025-09-23,3,187,False,0
SESS_002464,CUST_00103,2025-09-23,5,773,False,0
SESS_002465,CUST_00258,2025-09-23,17,903,False,0
SESS_002466,CUST_00268,2025-09-23,5,253,True,0
SESS_002467,CUST_00279,2025-09-23,20,827,False,0
SESS_002468,CUST_00374,2025-09-23,14,569,False,0
SESS_002469,CUST_00110,2025-09-24,22,592,False,0
SESS_002470,CUST_00165,2025-09-24,9,231,True,0
SESS_002471,CUST_00179,2025-09-24,22,755,False,0
SESS_002472,CUST_00189,2025-09-24,3,377,True,0
SESS_002473,CUST_00238,2025-09-24,6,52,False,0
SESS_002474,CUST_00270,2025-09-24,6,48,False,0
SESS_002475,CUST_00280,2025-09-24,8,371,True,0
SESS_002476,CUST_00284,2025-09-24,3,40,False,0
SESS_002477,CUST_00301,2025-09-24,1,205,False,0
SESS_002478,CUST_00324,2025-09-24,12,582,False,0
SESS_002479,CUST_00338,2025-09-24,10,367,True,0
SESS_002480,CUST_00341,2025-09-24,12,132,True,0
SESS_002481,CUST_00357,2025-09-24,10,263,True,0
SESS_002482,CUST_00008,2025-09-25,14,898,False,0
SESS_002483,CUST_00130,2025-09-25,8,143,True,0
SESS_002484,CUST_00261,2025-09-25,1,224,False,0
SESS_002485,CUST_00308,2025-09-25,4,219,True,0
SESS_002486,CUST_00355,2025-09-25,1,98,False,0
SESS_002487,CUST_00371,2025-09-25,1,132,False,0
SESS_002488,CUST_00373,2025-09-25,1,144,False,0
SESS_002489,CUST_00036,2025-09-26,2,138,False,0
SESS_002490,CUST_00119,2025-09-26,1,232,False,0
SESS_002491,CUST_00260,2025-09-26,2,53,False,0
SESS_002492,CUST_00279,2025-09-26,15,545,False,0
SESS_002493,CUST_00296,2025-09-26,3,144,False,0
SESS_002494,CUST_00360,2025-09-26,6,126,False,0
SESS_002495,CUST_00374,2025-09-26,1,131,False,0
SESS_002496,CUST_00379,2025-09-26,14,531,False,0
SESS_002497,CUST_00036,2025-09-27,3,15,False,0
SESS_002498,CUST_00343,2025-09-27,8,418,True,0
SESS_002499,CUST_00356,2025-09-27,12,349,False,0
SESS_002500,CUST_00372,2025-09-27,2,201,False,0
SESS_002501,CUST_00382,2025-09-27,9,230,True,0
SESS_002502,CUST_00382,2025-09-27,1,187,False,0
SESS_002503,CUST_00383,2025-09-27,1,218,False,0
SESS_002504,CUST_00096,2025-09-28,6,195,False,0
SESS_002505,CUST_00179,2025-09-28,2,35,False,0
SESS_002506,CUST_00198,2025-09-28,15,180,False,0
SESS_002507,CUST_00205,2025-09-28,17,205,False,0
SESS_002508,CUST_00215,2025-09-28,2,122,False,0
SESS_002509,CUST_00252,2025-09-28,6,193,False,0
SESS_002510,CUST_00269,2025-09-28,7,257,True,0
SESS_002511,CUST_00377,2025-09-28,22,300,False,0
SESS_002512,CUST_00382,2025-09-28,11,780,False,0
SESS_002513,CUST_00141,2025-09-29,7,360,True,0
SESS_002514,CUST_00148,2025-09-29,4,105,False,0
SESS_002515,CUST_00192,2025-09-29,6,64,False,0
SESS_002516,CUST_00276,2025-09-29,22,310,False,0
SESS_002517,CUST_00305,2025-09-29,1,177,False,0
SESS_002518,CUST_00313,2025-09-29,2,121,False,0
SESS_002519,CUST_00330,2025-09-29,1,165,False,0
SESS_002520,CUST_00341,2025-09-29,2,174,False,0
SESS_002521,CUST_00356,2025-09-29,1,92,False,0
SESS_002522,CUST_00367,2025-09-29,4,207,False,0
SESS_002523,CUST_00381,2025-09-29,1,135,False,0
SESS_002524,CUST_00383,2025-09-29,8,434,False,0
SESS_002525,CUST_00049,2025-09-30,1,224,False,0
SESS_002526,CUST_00184,2025-09-30,13,123,True,0
SESS_002527,CUST_00245,2025-09-30,3,40,False,0
SESS_002528,CUST_00286,2025-09-30,1,27,False,0
SESS_002529,CUST_00297,2025-09-30,1,15,False,0
SESS_002530,CUST_00332,2025-09-30,1,157,False,0
SESS_002531,CUST_00334,2025-09-30,8,213,True,0
SESS_002532,CUST_00339,2025-09-30,1,60,False,0
SESS_002533,CUST_00367,2025-09-30,1,171,False,0
SESS_002534,CUST_00369,2025-09-30,3,169,False,0
SESS_002535,CUST_00379,2025-09-30,1,56,False,0
SESS_002536,CUST_00381,2025-09-30,10,501,False,0
SESS_002537,CUST_00083,2025-10-01,1,48,False,0
SESS_002538,CUST_00093,2025-10-01,1,151,False,0
SESS_002539,CUST_00118,2025-10-01,2,77,False,0
SESS_002540,CUST_00188,2025-10-01,22,570,False,0
SESS_002541,CUST_00243,2025-10-01,1,130,False,0
SESS_002542,CUST_00262,2025-10-01,19,354,False,0
SESS_002543,CUST_00268,2025-10-01,11,375,False,0
SESS_002544,CUST_00271,2025-10-01,1,220,False,0
SESS_002545,CUST_00337,2025-10-01,3,441,True,0
SESS_002546,CUST_00370,2025-10-01,6,336,True,0
SESS_002547,CUST_00371,2025-10-01,1,80,False,0
SESS_002548,CUST_00378,2025-10-01,13,842,False,0
SESS_002549,CUST_00381,2025-10-01,7,359,False,0
SESS_002550,CUST_00039,2025-10-02,1,42,False,0
SESS_002551,CUST_00137,2025-10-02,4,180,False,0
SESS_002552,CUST_00164,2025-10-02,2,204,False,0
SESS_002553,CUST_00171,2025-10-02,11,678,False,0
SESS_002554,CUST_00225,2025-10-02,11,592,False,0
SESS_002555,CUST_00279,2025-10-02,5,952,False,0
SESS_002556,CUST_00283,2025-10-02,4,135,False,0
SESS_002557,CUST_00311,2025-10-02,2,188,False,0
SESS_002558,CUST_00326,2025-10-02,13,452,True,0
SESS_002559,CUST_00331,2025-10-02,1,38,False,0
SESS_002560,CUST_00335,2025-10-02,1,222,False,0
SESS_002561,CUST_00337,2025-10-02,3,159,False,0
SESS_002562,CUST_00349,2025-10-02,16,634,False,0
SESS_002563,CUST_00350,2025-10-02,2,100,False,0
SESS_002564,CUST_00356,2025-10-02,6,238,False,0
SESS_002565,CUST_00371,2025-10-02,12,907,False,0
SESS_002566,CUST_00374,2025-10-02,1,36,False,1
SESS_002567,CUST_00377,2025-10-02,3,18,False,0
SESS_002568,CUST_00379,2025-10-02,4,209,False,0
SESS_002569,CUST_00385,2025-10-02,9,416,False,0
SESS_002570,CUST_00050,2025-10-03,16,606,False,0
SESS_002571,CUST_00051,2025-10-03,11,239,True,0
SESS_002572,CUST_00218,2025-10-03,1,189,False,0
SESS_002573,CUST_00225,2025-10-03,9,948,False,0
SESS_002574,CUST_00239,2025-10-03,1,190,False,0
SESS_002575,CUST_00328,2025-10-03,13,353,True,0
SESS_002576,CUST_00342,2025-10-03,21,886,False,0
SESS_002577,CUST_00356,2025-10-03,22,389,False,0
SESS_002578,CUST_00359,2025-10-03,1,70,False,0
SESS_002579,CUST_00361,2025-10-03,1,108,False,0
SESS_002580,CUST_00376,2025-10-03,8,224,True,0
SESS_002581,CUST_00394,2025-10-03,8,574,False,0
SESS_002582,CUST_00111,2025-10-04,7,279,True,0
SESS_002583,CUST_00209,2025-10-04,3,78,False,0
SESS_002584,CUST_00216,2025-10-04,4,210,False,0
SESS_002585,CUST_00224,2025-10-04,3,165,False,0
SESS_002586,CUST_00226,2025-10-04,3,21,False,0
SESS_002587,CUST_00230,2025-10-04,12,498,False,0
SESS_002588,CUST_00246,2025-10-04,2,46,False,0
SESS_002589,CUST_00281,2025-10-04,2,38,False,0
SESS_002590,CUST_00393,2025-10-04,19,440,False,0
SESS_002591,CUST_00396,2025-10-04,6,72,False,0
SESS_002592,CUST_00153,2025-10-05,2,127,False,0
SESS_002593,CUST_00218,2025-10-05,2,47,False,0
SESS_002594,CUST_00240,2025-10-05,2,129,False,0
SESS_002595,CUST_00244,2025-10-05,2,77,False,0
SESS_002596,CUST_00245,2025-10-05,3,73,False,0
SESS_002597,CUST_00275,2025-10-05,1,200,False,0
SESS_002598,CUST_00277,2025-10-05,1,179,False,0
SESS_002599,CUST_00286,2025-10-05,14,279,False,0
SESS_002600,CUST_00294,2025-10-05,14,843,False,0
SESS_002601,CUST_00336,2025-10-05,12,82,True,0
SESS_002602,CUST_00348,2025-10-05,1,17,False,0
SESS_002603,CUST_00349,2025-10-05,6,357,False,0
SESS_002604,CUST_00359,2025-10-05,5,290,True,0
SESS_002605,CUST_00366,2025-10-05,4,78,True,0
SESS_002606,CUST_00380,2025-10-05,12,273,True,0
SESS_002607,CUST_00385,2025-10-05,2,51,False,0
SESS_002608,CUST_00038,2025-10-06,3,164,False,0
SESS_002609,CUST_00053,2025-10-06,6,374,True,0
SESS_002610,CUST_00166,2025-10-06,2,140,False,0
SESS_002611,CUST_00172,2025-10-06,4,118,False,0
SESS_002612,CUST_00220,2025-10-06,1,93,False,0
SESS_002613,CUST_00242,2025-10-06,4,60,False,0
SESS_002614,CUST_00249,2025-10-06,6,37,False,0
SESS_002615,CUST_00388,2025-10-06,22,612,False,1
SESS_002616,CUST_00397,2025-10-06,22,426,False,0
SESS_002617,CUST_00397,2025-10-06,8,424,True,0
SESS_002618,CUST_00023,2025-10-07,17,230,False,0
SESS_002619,CUST_00044,2025-10-07,4,180,False,0
SESS_002620,CUST_00101,2025-10-07,4,131,False,0
SESS_002621,CUST_00119,2025-10-07,21,633,False,1
SESS_002622,CUST_00162,2025-10-07,2,30,False,0
SESS_002623,CUST_00304,2025-10-07,2,222,False,0
SESS_002624,CUST_00324,2025-10-07,4,100,False,0
SESS_002625,CUST_00333,2025-10-07,1,167,False,0
SESS_002626,CUST_00353,2025-10-07,2,74,False,0
SESS_002627,CUST_00356,2025-10-07,7,345,True,0
SESS_002628,CUST_00360,2025-10-07,3,216,False,0
SESS_002629,CUST_00368,2025-10-07,11,95,True,0
SESS_002630,CUST_00387,2025-10-07,5,842,False,1
SESS_002631,CUST_00395,2025-10-07,9,691,False,0
SESS_002632,CUST_00005,2025-10-08,17,525,False,0
SESS_002633,CUST_00127,2025-10-08,7,188,False,0
SESS_002634,CUST_00165,2025-10-08,11,415,True,0
SESS_002635,CUST_00198,2025-10-08,14,653,False,0
SESS_002636,CUST_00247,2025-10-08,13,806,False,0
SESS_002637,CUST_00266,2025-10-08,1,110,False,0
SESS_002638,CUST_00308,2025-10-08,15,885,False,0
SESS_002639,CUST_00312,2025-10-08,2,89,False,0
SESS_002640,CUST_00356,2025-10-08,3,229,False,0
SESS_002641,CUST_00373,2025-10-08,2,238,False,0
SESS_002642,CUST_00374,2025-10-08,1,222,False,0
SESS_002643,CUST_00387,2025-10-08,1,86,False,0
SESS_002644,CUST_00393,2025-10-08,4,82,False,0
SESS_002645,CUST_00403,2025-10-08,17,297,False,0
SESS_002646,CUST_00040,2025-10-09,2,148,False,0
