order_item_id,order_id,product_id,quantity,unit_price,line_total
1112,ORD_00452,PROD_050,4,90.99,363.96
1113,ORD_00453,PROD_011,1,79.0,79.0
1114,ORD_00454,PROD_044,3,176.99,530.97
1115,ORD_00455,PROD_012,1,153.0,153.0
1116,ORD_00455,PROD_020,1,24.5,24.5
1117,ORD_00456,PROD_050,1,90.99,90.99
1118,ORD_00456,PROD_029,1,62.5,62.5
1119,ORD_00456,PROD_043,1,179.5,179.5
1120,ORD_00457,PROD_036,1,98.5,98.5
1121,ORD_00457,PROD_001,1,54.0,54.0
1122,ORD_00457,PROD_032,1,44.99,44.99
1123,ORD_00457,PROD_030,1,35.99,35.99
1124,ORD_00457,PROD_012,1,153.0,153.0
1125,ORD_00458,PROD_028,1,73.5,73.5
1126,ORD_00458,PROD_033,4,48.0,192.0
1127,ORD_00458,PROD_012,2,153.0,306.0
1128,ORD_00458,PROD_050,1,90.99,90.99
1129,ORD_00459,PROD_008,1,68.5,68.5
1130,ORD_00460,PROD_008,1,68.5,68.5
1131,ORD_00461,PROD_010,2,191.0,382.0
1132,ORD_00462,PROD_034,1,113.5,113.5
1133,ORD_00462,PROD_016,2,114.99,229.98
1134,ORD_00463,PROD_026,1,41.99,41.99
1135,ORD_00463,PROD_019,3,66.5,199.5
1136,ORD_00464,PROD_009,1,66.0,66.0
1137,ORD_00465,PROD_034,1,113.5,113.5
1138,ORD_00465,PROD_021,1,87.0,87.0
1139,ORD_00465,PROD_012,1,153.0,153.0
1140,ORD_00465,PROD_045,1,58.99,58.99
1141,ORD_00465,PROD_042,1,65.0,65.0
1142,ORD_00466,PROD_013,1,154.5,154.5
1143,ORD_00466,PROD_026,1,41.99,41.99
1144,ORD_00467,PROD_036,1,98.5,98.5
1145,ORD_00467,PROD_032,1,44.99,44.99
1146,ORD_00468,PROD_007,3,101.99,305.97
1147,ORD_00469,PROD_034,1,113.5,113.5
1148,ORD_00470,PROD_049,1,97.0,97.0
1149,ORD_00470,PROD_045,3,58.99,176.97
1150,ORD_00471,PROD_016,1,114.99,114.99
1151,ORD_00472,PROD_009,2,66.0,132.0
1152,ORD_00472,PROD_005,3,116.0,348.0
1153,ORD_00473,PROD_045,1,58.99,58.99
1154,ORD_00473,PROD_028,1,73.5,73.5
1155,ORD_00474,PROD_033,1,48.0,48.0
1156,ORD_00474,PROD_045,1,58.99,58.99
1157,ORD_00475,PROD_047,1,114.0,114.0
1158,ORD_00475,PROD_044,1,176.99,176.99
1159,ORD_00476,PROD_020,3,24.5,73.5
1160,ORD_00476,PROD_044,1,176.99,176.99
1161,ORD_00476,PROD_021,2,87.0,174.0
1162,ORD_00476,PROD_031,1,100.5,100.5
1163,ORD_00476,PROD_048,3,208.99,626.97
1164,ORD_00477,PROD_035,1,25.5,25.5
1165,ORD_00478,PROD_025,1,53.0,53.0
1166,ORD_00478,PROD_009,1,66.0,66.0
1167,ORD_00479,PROD_018,1,52.0,52.0
1168,ORD_00479,PROD_028,2,73.5,147.0
1169,ORD_00480,PROD_039,1,64.5,64.5
1170,ORD_00480,PROD_042,2,65.0,130.0
1171,ORD_00481,PROD_036,1,98.5,98.5
1172,ORD_00481,PROD_012,1,153.0,153.0
1173,ORD_00481,PROD_027,3,83.5,250.5
1174,ORD_00481,PROD_017,2,53.0,106.0
1175,ORD_00482,PROD_013,1,154.5,154.5
1176,ORD_00482,PROD_007,3,101.99,305.97
1177,ORD_00483,PROD_032,1,44.99,44.99
1178,ORD_00483,PROD_033,1,48.0,48.0
1179,ORD_00484,PROD_030,4,35.99,143.96
1180,ORD_00484,PROD_049,1,97.0,97.0
1181,ORD_00484,PROD_016,1,114.99,114.99
1182,ORD_00485,PROD_026,1,41.99,41.99
1183,ORD_00486,PROD_049,2,97.0,194.0
1184,ORD_00486,PROD_028,1,73.5,73.5
1185,ORD_00487,PROD_022,2,38.99,77.98
1186,ORD_00487,PROD_038,3,170.0,510.0
1187,ORD_00487,PROD_001,1,54.0,54.0
1188,ORD_00488,PROD_029,1,62.5,62.5
1189,ORD_00488,PROD_014,1,183.0,183.0
1190,ORD_00488,PROD_021,1,87.0,87.0
1191,ORD_00489,PROD_005,1,116.0,116.0
1192,ORD_00489,PROD_017,1,53.0,53.0
1193,ORD_00489,PROD_011,2,79.0,158.0
1194,ORD_00489,PROD_030,1,35.99,35.99
1195,ORD_00489,PROD_010,2,191.0,382.0
1196,ORD_00490,PROD_008,1,68.5,68.5
1197,ORD_00491,PROD_039,1,64.5,64.5
1198,ORD_00491,PROD_023,1,73.99,73.99
1199,ORD_00492,PROD_040,1,104.99,104.99
1200,ORD_00493,PROD_002,2,131.99,263.98
1201,ORD_00494,PROD_013,1,154.5,154.5
1202,ORD_00494,PROD_029,3,62.5,187.5
1203,ORD_00494,PROD_003,1,131.5,131.5
1204,ORD_00494,PROD_049,1,97.0,97.0
1205,ORD_00495,PROD_016,1,114.99,114.99
1206,ORD_00495,PROD_025,1,53.0,53.0
1207,ORD_00495,PROD_020,1,24.5,24.5
1208,ORD_00496,PROD_009,1,66.0,66.0
1209,ORD_00496,PROD_030,2,35.99,71.98
1210,ORD_00497,PROD_041,1,212.5,212.5
1211,ORD_00497,PROD_015,2,41.0,82.0
1212,ORD_00498,PROD_044,1,176.99,176.99
1213,ORD_00498,PROD_020,1,24.5,24.5
1214,ORD_00498,PROD_048,1,208.99,208.99
1215,ORD_00498,PROD_008,1,68.5,68.5
1216,ORD_00498,PROD_026,2,41.99,83.98
1217,ORD_00499,PROD_036,2,98.5,197.0
1218,ORD_00499,PROD_031,1,100.5,100.5
1219,ORD_00499,PROD_017,2,53.0,106.0
1220,ORD_00500,PROD_003,1,131.5,131.5
1221,ORD_00500,PROD_022,1,38.99,38.99
1222,ORD_00500,PROD_001,1,54.0,54.0
1223,ORD_00500,PROD_012,1,153.0,153.0
1224,ORD_00501,PROD_033,1,48.0,48.0
1225,ORD_00501,PROD_003,2,131.5,263.0
1226,ORD_00502,PROD_046,2,84.0,168.0
1227,ORD_00502,PROD_031,1,100.5,100.5
1228,ORD_00503,PROD_038,1,170.0,170.0
1229,ORD_00504,PROD_033,1,48.0,48.0
1230,ORD_00504,PROD_017,1,53.0,53.0
1231,ORD_00505,PROD_017,2,53.0,106.0
1232,ORD_00506,PROD_036,2,98.5,197.0
1233,ORD_00507,PROD_017,1,53.0,53.0
1234,ORD_00507,PROD_014,2,183.0,366.0
1235,ORD_00507,PROD_047,1,114.0,114.0
1236,ORD_00507,PROD_009,3,66.0,198.0
1237,ORD_00508,PROD_013,1,154.5,154.5
1238,ORD_00508,PROD_039,1,64.5,64.5
1239,ORD_00509,PROD_038,1,170.0,170.0
1240,ORD_00510,PROD_024,1,38.0,38.0
1241,ORD_00510,PROD_015,1,41.0,41.0
1242,ORD_00510,PROD_023,2,73.99,147.98
1243,ORD_00510,PROD_047,2,114.0,228.0
1244,ORD_00510,PROD_011,1,79.0,79.0
1245,ORD_00510,PROD_014,1,183.0,183.0
1246,ORD_00511,PROD_038,1,170.0,170.0
1247,ORD_00511,PROD_007,1,101.99,101.99
1248,ORD_00512,PROD_015,1,41.0,41.0
1249,ORD_00512,PROD_027,3,83.5,250.5
1250,ORD_00513,PROD_029,2,62.5,125.0
1251,ORD_00513,PROD_003,1,131.5,131.5
1252,ORD_00514,PROD_048,1,208.99,208.99
1253,ORD_00515,PROD_033,2,48.0,96.0
1254,ORD_00515,PROD_008,1,68.5,68.5
1255,ORD_00516,PROD_007,1,101.99,101.99
1256,ORD_00516,PROD_027,1,83.5,83.5
1257,ORD_00516,PROD_022,1,38.99,38.99
1258,ORD_00516,PROD_030,1,35.99,35.99
1259,ORD_00517,PROD_011,1,79.0,79.0
1260,ORD_00518,PROD_022,1,38.99,38.99
1261,ORD_00519,PROD_032,1,44.99,44.99
1262,ORD_00519,PROD_024,1,38.0,38.0
1263,ORD_00520,PROD_045,6,58.99,353.94
1264,ORD_00521,PROD_050,1,90.99,90.99
1265,ORD_00521,PROD_044,4,176.99,707.96
1266,ORD_00522,PROD_014,2,183.0,366.0
1267,ORD_00522,PROD_031,1,100.5,100.5
1268,ORD_00522,PROD_022,2,38.99,77.98
1269,ORD_00522,PROD_001,1,54.0,54.0
1270,ORD_00523,PROD_023,1,73.99,73.99
1271,ORD_00523,PROD_017,1,53.0,53.0
1272,ORD_00523,PROD_040,1,104.99,104.99
1273,ORD_00524,PROD_017,1,53.0,53.0
1274,ORD_00524,PROD_046,1,84.0,84.0
1275,ORD_00525,PROD_048,1,208.99,208.99
1276,ORD_00525,PROD_007,1,101.99,101.99
1277,ORD_00525,PROD_021,1,87.0,87.0
1278,ORD_00525,PROD_011,1,79.0,79.0
1279,ORD_00526,PROD_049,1,97.0,97.0
1280,ORD_00527,PROD_048,2,208.99,417.98
1281,ORD_00527,PROD_037,2,98.99,197.98
1282,ORD_00528,PROD_030,1,35.99,35.99
1283,ORD_00528,PROD_003,1,131.5,131.5
1284,ORD_00528,PROD_023,1,73.99,73.99
1285,ORD_00529,PROD_033,1,48.0,48.0
1286,ORD_00529,PROD_047,2,114.0,228.0
1287,ORD_00529,PROD_001,4,54.0,216.0
1288,ORD_00530,PROD_003,3,131.5,394.5
1289,ORD_00530,PROD_007,1,101.99,101.99
1290,ORD_00530,PROD_040,1,104.99,104.99
1291,ORD_00530,PROD_015,1,41.0,41.0
1292,ORD_00531,PROD_016,1,114.99,114.99
1293,ORD_00531,PROD_022,1,38.99,38.99
1294,ORD_00531,PROD_002,2,131.99,263.98
1295,ORD_00531,PROD_011,1,79.0,79.0
1296,ORD_00532,PROD_030,1,35.99,35.99
1297,ORD_00532,PROD_009,1,66.0,66.0
1298,ORD_00532,PROD_043,1,179.5,179.5
1299,ORD_00533,PROD_036,2,98.5,197.0
1300,ORD_00533,PROD_015,1,41.0,41.0
1301,ORD_00533,PROD_027,1,83.5,83.5
1302,ORD_00534,PROD_035,1,25.5,25.5
1303,ORD_00534,PROD_026,2,41.99,83.98
1304,ORD_00535,PROD_006,2,102.0,204.0
1305,ORD_00535,PROD_041,1,212.5,212.5
1306,ORD_00535,PROD_004,1,103.0,103.0
1307,ORD_00536,PROD_017,4,53.0,212.0
1308,ORD_00536,PROD_031,1,100.5,100.5
1309,ORD_00536,PROD_036,1,98.5,98.5
1310,ORD_00536,PROD_048,1,208.99,208.99
1311,ORD_00537,PROD_008,1,68.5,68.5
1312,ORD_00537,PROD_041,1,212.5,212.5
1313,ORD_00537,PROD_021,1,87.0,87.0
1314,ORD_00537,PROD_020,1,24.5,24.5
1315,ORD_00538,PROD_044,2,176.99,353.98
1316,ORD_00539,PROD_050,2,90.99,181.98
1317,ORD_00540,PROD_012,3,153.0,459.0
1318,ORD_00540,PROD_031,1,100.5,100.5
1319,ORD_00540,PROD_037,1,98.99,98.99
1320,ORD_00540,PROD_029,1,62.5,62.5
1321,ORD_00541,PROD_042,1,65.0,65.0
1322,ORD_00541,PROD_041,1,212.5,212.5
1323,ORD_00541,PROD_002,1,131.99,131.99
1324,ORD_00542,PROD_049,3,97.0,291.0
1325,ORD_00542,PROD_043,3,179.5,538.5
1326,ORD_00542,PROD_020,1,24.5,24.5
1327,ORD_00543,PROD_038,1,170.0,170.0
1328,ORD_00543,PROD_015,3,41.0,123.0
1329,ORD_00544,PROD_046,1,84.0,84.0
1330,ORD_00545,PROD_024,1,38.0,38.0
1331,ORD_00545,PROD_037,1,98.99,98.99
1332,ORD_00546,PROD_027,1,83.5,83.5
1333,ORD_00547,PROD_021,1,87.0,87.0
1334,ORD_00547,PROD_012,2,153.0,306.0
1335,ORD_00548,PROD_028,1,73.5,73.5
1336,ORD_00549,PROD_049,1,97.0,97.0
1337,ORD_00550,PROD_004,2,103.0,206.0
1338,ORD_00550,PROD_043,1,179.5,179.5
1339,ORD_00551,PROD_012,1,153.0,153.0
1340,ORD_00551,PROD_039,1,64.5,64.5
1341,ORD_00552,PROD_019,4,66.5,266.0
1342,ORD_00552,PROD_009,1,66.0,66.0
1343,ORD_00552,PROD_037,6,98.99,593.94
1344,ORD_00553,PROD_015,1,41.0,41.0
1345,ORD_00553,PROD_027,1,83.5,83.5
1346,ORD_00553,PROD_004,1,103.0,103.0
1347,ORD_00554,PROD_009,1,66.0,66.0
1348,ORD_00554,PROD_004,2,103.0,206.0
1349,ORD_00554,PROD_031,2,100.5,201.0
1350,ORD_00555,PROD_015,1,41.0,41.0
1351,ORD_00555,PROD_042,1,65.0,65.0
1352,ORD_00555,PROD_018,1,52.0,52.0
1353,ORD_00556,PROD_036,1,98.5,98.5
1354,ORD_00556,PROD_017,2,53.0,106.0
1355,ORD_00557,PROD_032,3,44.99,134.97
1356,ORD_00558,PROD_037,1,98.99,98.99
1357,ORD_00558,PROD_004,2,103.0,206.0
1358,ORD_00559,PROD_020,1,24.5,24.5
1359,ORD_00559,PROD_048,1,208.99,208.99
1360,ORD_00560,PROD_021,1,87.0,87.0
1361,ORD_00560,PROD_003,1,131.5,131.5
1362,ORD_00560,PROD_035,1,25.5,25.5
1363,ORD_00560,PROD_004,2,103.0,206.0
1364,ORD_00560,PROD_023,1,73.99,73.99
1365,ORD_00561,PROD_010,2,191.0,382.0
1366,ORD_00561,PROD_009,3,66.0,198.0
1367,ORD_00562,PROD_019,3,66.5,199.5
1368,ORD_00562,PROD_042,1,65.0,65.0
1369,ORD_00562,PROD_012,1,153.0,153.0
1370,ORD_00563,PROD_034,1,113.5,113.5
1371,ORD_00564,PROD_008,1,68.5,68.5
1372,ORD_00564,PROD_022,6,38.99,233.94
1373,ORD_00565,PROD_035,1,25.5,25.5
1374,ORD_00565,PROD_034,1,113.5,113.5
1375,ORD_00565,PROD_010,1,191.0,191.0
1376,ORD_00566,PROD_050,1,90.99,90.99
1377,ORD_00566,PROD_006,1,102.0,102.0
1378,ORD_00567,PROD_043,1,179.5,179.5
1379,ORD_00567,PROD_032,1,44.99,44.99
1380,ORD_00567,PROD_050,1,90.99,90.99
1381,ORD_00568,PROD_004,1,103.0,103.0
1382,ORD_00568,PROD_036,1,98.5,98.5
1383,ORD_00569,PROD_019,2,66.5,133.0
1384,ORD_00570,PROD_031,1,100.5,100.5
1385,ORD_00570,PROD_039,1,64.5,64.5
1386,ORD_00570,PROD_027,1,83.5,83.5
1387,ORD_00570,PROD_045,1,58.99,58.99
1388,ORD_00570,PROD_003,2,131.5,263.0
1389,ORD_00571,PROD_011,1,79.0,79.0
1390,ORD_00571,PROD_017,2,53.0,106.0
1391,ORD_00571,PROD_043,1,179.5,179.5
1392,ORD_00572,PROD_001,2,54.0,108.0
1393,ORD_00572,PROD_011,1,79.0,79.0
1394,ORD_00573,PROD_010,1,191.0,191.0
1395,ORD_00573,PROD_019,2,66.5,133.0
1396,ORD_00573,PROD_042,1,65.0,65.0
1397,ORD_00573,PROD_025,1,53.0,53.0
1398,ORD_00573,PROD_050,1,90.99,90.99
1399,ORD_00573,PROD_047,1,114.0,114.0
1400,ORD_00574,PROD_016,1,114.99,114.99
1401,ORD_00575,PROD_045,4,58.99,235.96
1402,ORD_00576,PROD_002,1,131.99,131.99
1403,ORD_00576,PROD_020,1,24.5,24.5
1404,ORD_00576,PROD_017,1,53.0,53.0
1405,ORD_00577,PROD_048,1,208.99,208.99
1406,ORD_00577,PROD_019,1,66.5,66.5
1407,ORD_00578,PROD_007,2,101.99,203.98
1408,ORD_00579,PROD_004,1,103.0,103.0
1409,ORD_00579,PROD_006,1,102.0,102.0
1410,ORD_00579,PROD_002,3,131.99,395.97
1411,ORD_00579,PROD_027,2,83.5,167.0
1412,ORD_00579,PROD_019,1,66.5,66.5
1413,ORD_00579,PROD_008,4,68.5,274.0
1414,ORD_00580,PROD_039,1,64.5,64.5
1415,ORD_00580,PROD_024,1,38.0,38.0
1416,ORD_00581,PROD_044,2,176.99,353.98
1417,ORD_00581,PROD_020,2,24.5,49.0
1418,ORD_00581,PROD_036,1,98.5,98.5
1419,ORD_00581,PROD_003,1,131.5,131.5
1420,ORD_00582,PROD_013,1,154.5,154.5
1421,ORD_00583,PROD_010,2,191.0,382.0
1422,ORD_00583,PROD_048,2,208.99,417.98
1423,ORD_00583,PROD_030,1,35.99,35.99
1424,ORD_00584,PROD_042,1,65.0,65.0
1425,ORD_00584,PROD_016,1,114.99,114.99
1426,ORD_00585,PROD_043,1,179.5,179.5
1427,ORD_00586,PROD_011,1,79.0,79.0
1428,ORD_00586,PROD_015,1,41.0,41.0
1429,ORD_00587,PROD_043,1,179.5,179.5
1430,ORD_00587,PROD_020,1,24.5,24.5
1431,ORD_00588,PROD_044,1,176.99,176.99
1432,ORD_00588,PROD_035,1,25.5,25.5
1433,ORD_00588,PROD_022,1,38.99,38.99
1434,ORD_00589,PROD_040,1,104.99,104.99
1435,ORD_00589,PROD_010,1,191.0,191.0
1436,ORD_00590,PROD_001,1,54.0,54.0
1437,ORD_00590,PROD_032,7,44.99,314.93
1438,ORD_00590,PROD_027,1,83.5,83.5
1439,ORD_00590,PROD_012,1,153.0,153.0
1440,ORD_00591,PROD_016,1,114.99,114.99
1441,ORD_00591,PROD_015,1,41.0,41.0
1442,ORD_00591,PROD_034,1,113.5,113.5
1443,ORD_00592,PROD_030,1,35.99,35.99
1444,ORD_00592,PROD_016,1,114.99,114.99
1445,ORD_00592,PROD_025,1,53.0,53.0
1446,ORD_00592,PROD_041,1,212.5,212.5
1447,ORD_00592,PROD_013,4,154.5,618.0
1448,ORD_00593,PROD_012,3,153.0,459.0
1449,ORD_00594,PROD_050,1,90.99,90.99
1450,ORD_00594,PROD_027,2,83.5,167.0
1451,ORD_00595,PROD_037,1,98.99,98.99
1452,ORD_00596,PROD_002,1,131.99,131.99
1453,ORD_00597,PROD_011,1,79.0,79.0
1454,ORD_00597,PROD_034,1,113.5,113.5
1455,ORD_00598,PROD_035,1,25.5,25.5
1456,ORD_00598,PROD_016,2,114.99,229.98
1457,ORD_00598,PROD_019,1,66.5,66.5
1458,ORD_00598,PROD_039,1,64.5,64.5
1459,ORD_00599,PROD_039,1,64.5,64.5
1460,ORD_00599,PROD_025,1,53.0,53.0
1461,ORD_00599,PROD_030,1,35.99,35.99
1462,ORD_00600,PROD_049,1,97.0,97.0
1463,ORD_00600,PROD_009,1,66.0,66.0
1464,ORD_00601,PROD_025,1,53.0,53.0
1465,ORD_00601,PROD_017,2,53.0,106.0
1466,ORD_00602,PROD_017,4,53.0,212.0
1467,ORD_00603,PROD_014,1,183.0,183.0
1468,ORD_00604,PROD_037,1,98.99,98.99
1469,ORD_00604,PROD_009,1,66.0,66.0
1470,ORD_00605,PROD_028,4,73.5,294.0
1471,ORD_00605,PROD_022,1,38.99,38.99
1472,ORD_00606,PROD_042,1,65.0,65.0
1473,ORD_00606,PROD_006,1,102.0,102.0
1474,ORD_00606,PROD_008,1,68.5,68.5
1475,ORD_00606,PROD_014,1,183.0,183.0
1476,ORD_00606,PROD_027,2,83.5,167.0
1477,ORD_00606,PROD_048,1,208.99,208.99
1478,ORD_00607,PROD_021,1,87.0,87.0
1479,ORD_00608,PROD_025,1,53.0,53.0
1480,ORD_00609,PROD_032,1,44.99,44.99
1481,ORD_00610,PROD_019,1,66.5,66.5
1482,ORD_00610,PROD_036,1,98.5,98.5
1483,ORD_00610,PROD_004,1,103.0,103.0
1484,ORD_00610,PROD_013,1,154.5,154.5
1485,ORD_00611,PROD_006,2,102.0,204.0
1486,ORD_00611,PROD_036,1,98.5,98.5
1487,ORD_00612,PROD_024,4,38.0,152.0
1488,ORD_00612,PROD_041,1,212.5,212.5
1489,ORD_00612,PROD_019,1,66.5,66.5
1490,ORD_00613,PROD_014,6,183.0,1098.0
1491,ORD_00614,PROD_013,1,154.5,154.5
1492,ORD_00614,PROD_028,1,73.5,73.5
1493,ORD_00615,PROD_019,1,66.5,66.5
1494,ORD_00615,PROD_018,1,52.0,52.0
1495,ORD_00615,PROD_016,1,114.99,114.99
1496,ORD_00616,PROD_001,2,54.0,108.0
1497,ORD_00617,PROD_029,1,62.5,62.5
1498,ORD_00617,PROD_025,1,53.0,53.0
1499,ORD_00617,PROD_026,1,41.99,41.99
1500,ORD_00618,PROD_037,1,98.99,98.99
1501,ORD_00618,PROD_010,1,191.0,191.0
1502,ORD_00618,PROD_016,1,114.99,114.99
1503,ORD_00619,PROD_034,1,113.5,113.5
1504,ORD_00620,PROD_016,2,114.99,229.98
1505,ORD_00620,PROD_047,1,114.0,114.0
1506,ORD_00620,PROD_043,1,179.5,179.5
1507,ORD_00620,PROD_020,1,24.5,24.5
1508,ORD_00621,PROD_037,2,98.99,197.98
1509,ORD_00621,PROD_023,2,73.99,147.98
1510,ORD_00622,PROD_021,1,87.0,87.0
1511,ORD_00622,PROD_036,2,98.5,197.0
1512,ORD_00623,PROD_012,1,153.0,153.0
1513,ORD_00623,PROD_021,1,87.0,87.0
1514,ORD_00623,PROD_040,1,104.99,104.99
1515,ORD_00623,PROD_007,2,101.99,203.98
1516,ORD_00623,PROD_043,2,179.5,359.0
1517,ORD_00624,PROD_011,1,79.0,79.0
1518,ORD_00624,PROD_003,1,131.5,131.5
1519,ORD_00624,PROD_037,1,98.99,98.99
1520,ORD_00625,PROD_016,1,114.99,114.99
1521,ORD_00625,PROD_012,1,153.0,153.0
1522,ORD_00625,PROD_017,1,53.0,53.0
1523,ORD_00625,PROD_035,1,25.5,25.5
1524,ORD_00626,PROD_009,1,66.0,66.0
1525,ORD_00627,PROD_009,8,66.0,528.0
1526,ORD_00628,PROD_050,2,90.99,181.98
1527,ORD_00628,PROD_043,3,179.5,538.5
1528,ORD_00628,PROD_007,2,101.99,203.98
1529,ORD_00628,PROD_001,2,54.0,108.0
1530,ORD_00629,PROD_011,1,79.0,79.0
1531,ORD_00630,PROD_037,2,98.99,197.98
1532,ORD_00630,PROD_027,1,83.5,83.5
1533,ORD_00631,PROD_045,1,58.99,58.99
1534,ORD_00631,PROD_004,2,103.0,206.0
1535,ORD_00631,PROD_003,2,131.5,263.0
1536,ORD_00632,PROD_013,1,154.5,154.5
1537,ORD_00632,PROD_018,2,52.0,104.0
1538,ORD_00632,PROD_041,1,212.5,212.5
1539,ORD_00632,PROD_031,1,100.5,100.5
1540,ORD_00632,PROD_033,1,48.0,48.0
1541,ORD_00633,PROD_021,1,87.0,87.0
1542,ORD_00634,PROD_001,1,54.0,54.0
1543,ORD_00635,PROD_031,1,100.5,100.5
1544,ORD_00635,PROD_005,1,116.0,116.0
1545,ORD_00635,PROD_013,1,154.5,154.5
1546,ORD_00635,PROD_001,1,54.0,54.0
1547,ORD_00635,PROD_038,2,170.0,340.0
1548,ORD_00636,PROD_030,1,35.99,35.99
1549,ORD_00636,PROD_004,1,103.0,103.0
1550,ORD_00636,PROD_050,1,90.99,90.99
1551,ORD_00637,PROD_041,2,212.5,425.0
1552,ORD_00637,PROD_001,4,54.0,216.0
1553,ORD_00637,PROD_025,2,53.0,106.0
1554,ORD_00637,PROD_012,2,153.0,306.0
1555,ORD_00637,PROD_019,1,66.5,66.5
1556,ORD_00638,PROD_005,1,116.0,116.0
1557,ORD_00638,PROD_021,1,87.0,87.0
1558,ORD_00639,PROD_012,1,153.0,153.0
1559,ORD_00639,PROD_039,1,64.5,64.5
1560,ORD_00639,PROD_004,1,103.0,103.0
1561,ORD_00639,PROD_020,2,24.5,49.0
1562,ORD_00640,PROD_019,2,66.5,133.0
1563,ORD_00641,PROD_045,1,58.99,58.99
1564,ORD_00641,PROD_039,1,64.5,64.5
1565,ORD_00641,PROD_047,1,114.0,114.0
1566,ORD_00641,PROD_001,2,54.0,108.0
1567,ORD_00641,PROD_037,5,98.99,494.95
1568,ORD_00641,PROD_005,2,116.0,232.0
1569,ORD_00642,PROD_014,1,183.0,183.0
1570,ORD_00642,PROD_019,1,66.5,66.5
1571,ORD_00642,PROD_003,1,131.5,131.5
1572,ORD_00642,PROD_032,2,44.99,89.98
1573,ORD_00643,PROD_043,3,179.5,538.5
1574,ORD_00643,PROD_015,1,41.0,41.0
1575,ORD_00643,PROD_022,1,38.99,38.99
1576,ORD_00643,PROD_026,1,41.99,41.99
1577,ORD_00644,PROD_001,2,54.0,108.0
1578,ORD_00644,PROD_019,1,66.5,66.5
1579,ORD_00644,PROD_036,3,98.5,295.5
1580,ORD_00644,PROD_003,1,131.5,131.5
1581,ORD_00644,PROD_041,1,212.5,212.5
1582,ORD_00645,PROD_011,3,79.0,237.0
1583,ORD_00645,PROD_039,1,64.5,64.5
1584,ORD_00646,PROD_011,1,79.0,79.0
1585,ORD_00646,PROD_032,2,44.99,89.98
1586,ORD_00646,PROD_013,1,154.5,154.5
1587,ORD_00647,PROD_028,1,73.5,73.5
1588,ORD_00647,PROD_047,1,114.0,114.0
1589,ORD_00648,PROD_004,2,103.0,206.0
1590,ORD_00649,PROD_009,1,66.0,66.0
1591,ORD_00649,PROD_047,1,114.0,114.0
1592,ORD_00649,PROD_012,4,153.0,612.0
1593,ORD_00650,PROD_036,1,98.5,98.5
1594,ORD_00650,PROD_001,4,54.0,216.0
1595,ORD_00650,PROD_031,1,100.5,100.5
1596,ORD_00650,PROD_030,1,35.99,35.99
1597,ORD_00650,PROD_009,1,66.0,66.0
1598,ORD_00651,PROD_040,1,104.99,104.99
1599,ORD_00651,PROD_044,1,176.99,176.99
1600,ORD_00651,PROD_006,1,102.0,102.0
1601,ORD_00652,PROD_043,1,179.5,179.5
1602,ORD_00652,PROD_028,3,73.5,220.5
1603,ORD_00652,PROD_008,1,68.5,68.5
1604,ORD_00653,PROD_029,2,62.5,125.0
1605,ORD_00653,PROD_042,3,65.0,195.0
1606,ORD_00653,PROD_048,1,208.99,208.99
1607,ORD_00654,PROD_028,1,73.5,73.5
1608,ORD_00654,PROD_018,1,52.0,52.0
1609,ORD_00655,PROD_002,2,131.99,263.98
1610,ORD_00655,PROD_042,1,65.0,65.0
1611,ORD_00656,PROD_046,2,84.0,168.0
1612,ORD_00657,PROD_016,1,114.99,114.99
1613,ORD_00657,PROD_012,1,153.0,153.0
1614,ORD_00657,PROD_009,4,66.0,264.0
1615,ORD_00657,PROD_006,5,102.0,510.0
1616,ORD_00657,PROD_024,2,38.0,76.0
1617,ORD_00658,PROD_013,1,154.5,154.5
1618,ORD_00658,PROD_003,1,131.5,131.5
1619,ORD_00659,PROD_027,1,83.5,83.5
1620,ORD_00660,PROD_021,1,87.0,87.0
1621,ORD_00660,PROD_034,2,113.5,227.0
1622,ORD_00660,PROD_031,1,100.5,100.5
1623,ORD_00660,PROD_033,1,48.0,48.0
1624,ORD_00661,PROD_020,2,24.5,49.0
1625,ORD_00661,PROD_043,1,179.5,179.5
1626,ORD_00661,PROD_012,1,153.0,153.0
1627,ORD_00661,PROD_040,1,104.99,104.99
1628,ORD_00661,PROD_017,1,53.0,53.0
1629,ORD_00662,PROD_023,1,73.99,73.99
1630,ORD_00663,PROD_034,3,113.5,340.5
1631,ORD_00664,PROD_050,1,90.99,90.99
1632,ORD_00664,PROD_046,3,84.0,252.0
1633,ORD_00664,PROD_019,1,66.5,66.5
1634,ORD_00665,PROD_029,2,62.5,125.0
1635,ORD_00665,PROD_049,1,97.0,97.0
1636,ORD_00665,PROD_027,1,83.5,83.5
1637,ORD_00666,PROD_018,2,52.0,104.0
1638,ORD_00666,PROD_022,1,38.99,38.99
1639,ORD_00667,PROD_044,2,176.99,353.98
1640,ORD_00668,PROD_037,3,98.99,296.97
1641,ORD_00669,PROD_048,1,208.99,208.99
1642,ORD_00670,PROD_008,1,68.5,68.5
1643,ORD_00671,PROD_014,1,183.0,183.0
1644,ORD_00671,PROD_029,2,62.5,125.0
1645,ORD_00671,PROD_047,1,114.0,114.0
1646,ORD_00672,PROD_004,1,103.0,103.0
1647,ORD_00673,PROD_021,1,87.0,87.0
1648,ORD_00673,PROD_016,1,114.99,114.99
