spend_id,spend_date,channel_id,campaign_name,impressions,clicks,spend_usd
1779,2024-09-16,3,TikTok_Creator_Lifestyle,56770,1322,1298.93
1780,2024-09-16,4,Editorial_Lifestyle_Reviews,33319,632,364.69
1781,2024-09-17,2,Search_Competitor_Conquest,19111,756,729.83
1782,2024-09-17,3,Instagram_Story_Retargeting,79607,1024,1030.57
1783,2024-09-17,4,Partner_Syndication_Cashback,34710,668,456.95
1784,2024-09-18,2,Search_Brand_Core,16472,693,660.89
1785,2024-09-18,3,Meta_Advantage_Catalog_Ads,64078,1124,993.19
1786,2024-09-18,4,Affiliate_Creator_Network,32108,803,438.14
1787,2024-09-19,2,Search_Generic_HighIntent,29629,1233,1285.1
1788,2024-09-19,3,TikTok_Creator_Lifestyle,50633,1191,993.48
1789,2024-09-19,4,Editorial_Lifestyle_Reviews,34123,740,461.58
1790,2024-09-20,2,Search_Competitor_Conquest,19165,679,848.16
1791,2024-09-20,3,Instagram_Story_Retargeting,99241,1585,1155.43
1792,2024-09-20,4,Partner_Syndication_Cashback,28459,572,283.97
1793,2024-09-21,2,Search_Brand_Core,23486,650,956.77
1794,2024-09-21,3,Meta_Advantage_Catalog_Ads,72044,1087,1188.26
1795,2024-09-21,4,Affiliate_Creator_Network,34885,651,230.07
1796,2024-09-22,2,Search_Generic_HighIntent,24442,633,1163.27
1797,2024-09-22,3,TikTok_Creator_Lifestyle,144230,2841,1563.24
1798,2024-09-22,4,Editorial_Lifestyle_Reviews,54867,996,491.84
1799,2024-09-23,2,Search_Competitor_Conquest,19335,583,1072.8
1800,2024-09-23,3,Instagram_Story_Retargeting,98240,1888,1107.67
1801,2024-09-23,4,Partner_Syndication_Cashback,23123,660,439.9
1802,2024-09-24,2,Search_Brand_Core,21539,645,1074.12
1803,2024-09-24,3,Meta_Advantage_Catalog_Ads,106096,1728,1223.93
1804,2024-09-24,4,Affiliate_Creator_Network,24270,768,478.03
1805,2024-09-25,2,Search_Generic_HighIntent,17328,602,849.18
1806,2024-09-25,3,TikTok_Creator_Lifestyle,72113,1360,905.58
1807,2024-09-25,4,Editorial_Lifestyle_Reviews,16317,322,232.41
1808,2024-09-26,2,Search_Competitor_Conquest,19563,527,857.6
1809,2024-09-26,3,Instagram_Story_Retargeting,130080,1677,1690.37
1810,2024-09-26,4,Partner_Syndication_Cashback,27375,783,471.66
1811,2024-09-27,2,Search_Brand_Core,17972,660,1044.97
1812,2024-09-27,3,Meta_Advantage_Catalog_Ads,43861,1072,1059.43
1813,2024-09-27,4,Affiliate_Creator_Network,25622,618,380.63
1814,2024-09-28,2,Search_Generic_HighIntent,17477,493,910.09
1815,2024-09-28,3,TikTok_Creator_Lifestyle,54716,999,876.99
1816,2024-09-28,4,Editorial_Lifestyle_Reviews,38715,916,338.62
1817,2024-09-29,2,Search_Competitor_Conquest,19242,734,1068.86
1818,2024-09-29,3,Instagram_Story_Retargeting,73092,1628,1545.08
1819,2024-09-29,4,Partner_Syndication_Cashback,30091,797,450.29
1820,2024-09-30,2,Search_Brand_Core,19551,695,806.2
1821,2024-09-30,3,Meta_Advantage_Catalog_Ads,130016,1713,1670.89
1822,2024-09-30,4,Affiliate_Creator_Network,35471,1003,439.84
1823,2024-10-01,2,Search_Generic_HighIntent,19415,715,1046.38
1824,2024-10-01,3,TikTok_Creator_Lifestyle,56815,1320,1072.72
1825,2024-10-01,4,Editorial_Lifestyle_Reviews,32520,753,419.98
1826,2024-10-02,2,Search_Competitor_Conquest,22661,654,677.48
1827,2024-10-02,3,Instagram_Story_Retargeting,50951,946,1097.98
1828,2024-10-02,4,Partner_Syndication_Cashback,31492,716,280.86
1829,2024-10-03,2,Search_Brand_Core,23436,948,1197.95
1830,2024-10-03,3,Meta_Advantage_Catalog_Ads,140464,2797,1615.36
1831,2024-10-03,4,Affiliate_Creator_Network,58675,1098,560.75
1832,2024-10-04,2,Search_Generic_HighIntent,17747,629,1093.31
1833,2024-10-04,3,TikTok_Creator_Lifestyle,83521,1892,1226.54
1834,2024-10-04,4,Editorial_Lifestyle_Reviews,35556,980,356.38
1835,2024-10-05,2,Search_Competitor_Conquest,19316,590,996.04
1836,2024-10-05,3,Instagram_Story_Retargeting,27996,677,783.81
1837,2024-10-05,4,Partner_Syndication_Cashback,22185,543,329.57
1838,2024-10-06,2,Search_Brand_Core,36013,970,982.67
1839,2024-10-06,3,Meta_Advantage_Catalog_Ads,76210,1059,1149.3
1840,2024-10-06,4,Affiliate_Creator_Network,26794,563,320.86
1841,2024-10-07,2,Search_Generic_HighIntent,18139,587,842.56
1842,2024-10-07,3,TikTok_Creator_Lifestyle,92674,1294,1473.04
1843,2024-10-07,4,Editorial_Lifestyle_Reviews,25973,769,546.69
1844,2024-10-08,2,Search_Competitor_Conquest,16991,642,956.01
1845,2024-10-08,3,Instagram_Story_Retargeting,106112,2595,1327.43
1846,2024-10-08,4,Partner_Syndication_Cashback,24740,576,381.86
1847,2024-10-09,2,Search_Brand_Core,13601,478,661.38
1848,2024-10-09,3,Meta_Advantage_Catalog_Ads,101917,1554,1146.71
1849,2024-10-09,4,Affiliate_Creator_Network,23148,731,365.41
1850,2024-10-10,2,Search_Generic_HighIntent,22831,705,848.95
1851,2024-10-10,3,TikTok_Creator_Lifestyle,81302,1656,1406.74
1852,2024-10-10,4,Editorial_Lifestyle_Reviews,43504,1205,559.42
1853,2024-10-11,2,Search_Competitor_Conquest,16951,581,667.97
1854,2024-10-11,3,Instagram_Story_Retargeting,44144,919,857.13
1855,2024-10-11,4,Partner_Syndication_Cashback,29106,770,428.46
1856,2024-10-12,2,Search_Brand_Core,30001,810,760.82
1857,2024-10-12,3,Meta_Advantage_Catalog_Ads,80374,981,1173.83
1858,2024-10-12,4,Affiliate_Creator_Network,17515,518,337.03
1859,2024-10-13,2,Search_Generic_HighIntent,18184,708,1054.46
1860,2024-10-13,3,TikTok_Creator_Lifestyle,118509,2849,1668.53
1861,2024-10-13,4,Editorial_Lifestyle_Reviews,19607,374,255.69
1862,2024-10-14,2,Search_Competitor_Conquest,28137,954,862.31
1863,2024-10-14,3,Instagram_Story_Retargeting,112348,2007,1236.93
1864,2024-10-14,4,Partner_Syndication_Cashback,18948,578,379.85
1865,2024-10-15,2,Search_Brand_Core,30801,952,969.01
1866,2024-10-15,3,Meta_Advantage_Catalog_Ads,153449,2653,1491.08
1867,2024-10-15,4,Affiliate_Creator_Network,27992,665,485.32
1868,2024-10-16,2,Search_Generic_HighIntent,18268,732,976.5
1869,2024-10-16,3,TikTok_Creator_Lifestyle,71555,1430,859.35
1870,2024-10-16,4,Editorial_Lifestyle_Reviews,19941,457,281.86
1871,2024-10-17,2,Search_Competitor_Conquest,21258,741,1244.05
1872,2024-10-17,3,Instagram_Story_Retargeting,125913,2320,1600.33
1873,2024-10-17,4,Partner_Syndication_Cashback,15242,450,312.71
1874,2024-10-18,2,Search_Brand_Core,14233,629,1089.66
1875,2024-10-18,3,Meta_Advantage_Catalog_Ads,44734,869,1001.3
1876,2024-10-18,4,Affiliate_Creator_Network,25706,586,336.64
1877,2024-10-19,2,Search_Generic_HighIntent,23829,635,716.74
1878,2024-10-19,3,TikTok_Creator_Lifestyle,47494,959,1074.9
1879,2024-10-19,4,Editorial_Lifestyle_Reviews,25713,630,328.56
1880,2024-10-20,2,Search_Competitor_Conquest,17917,519,872.55
1881,2024-10-20,3,Instagram_Story_Retargeting,77439,1508,1555.86
1882,2024-10-20,4,Partner_Syndication_Cashback,37670,1143,533.0
1883,2024-10-21,2,Search_Brand_Core,18255,699,1159.51
1884,2024-10-21,3,Meta_Advantage_Catalog_Ads,79715,1392,1663.72
1885,2024-10-21,4,Affiliate_Creator_Network,32785,798,517.02
1886,2024-10-22,2,Search_Generic_HighIntent,23851,866,1103.38
1887,2024-10-22,3,TikTok_Creator_Lifestyle,60622,1390,914.99
1888,2024-10-22,4,Editorial_Lifestyle_Reviews,30312,650,329.74
1889,2024-10-23,2,Search_Competitor_Conquest,12517,537,895.08
1890,2024-10-23,3,Instagram_Story_Retargeting,54552,986,889.6
1891,2024-10-23,4,Partner_Syndication_Cashback,31466,742,392.52
1892,2024-10-24,2,Search_Brand_Core,20017,701,1018.89
1893,2024-10-24,3,Meta_Advantage_Catalog_Ads,58313,1265,1356.16
1894,2024-10-24,4,Affiliate_Creator_Network,17996,539,361.26
1895,2024-10-25,2,Search_Generic_HighIntent,16446,505,733.56
1896,2024-10-25,3,TikTok_Creator_Lifestyle,99188,2056,1371.99
1897,2024-10-25,4,Editorial_Lifestyle_Reviews,16687,522,289.43
1898,2024-10-26,2,Search_Competitor_Conquest,9790,438,758.93
1899,2024-10-26,3,Instagram_Story_Retargeting,94811,2148,1323.25
1900,2024-10-26,4,Partner_Syndication_Cashback,13249,400,202.79
1901,2024-10-27,2,Search_Brand_Core,24758,811,1139.97
1902,2024-10-27,3,Meta_Advantage_Catalog_Ads,90938,1645,1639.7
1903,2024-10-27,4,Affiliate_Creator_Network,60435,1232,544.36
1904,2024-10-28,2,Search_Generic_HighIntent,20437,612,1115.06
1905,2024-10-28,3,TikTok_Creator_Lifestyle,84701,1964,1174.02
1906,2024-10-28,4,Editorial_Lifestyle_Reviews,18417,587,323.74
1907,2024-10-29,2,Search_Competitor_Conquest,13250,467,666.84
1908,2024-10-29,3,Instagram_Story_Retargeting,109666,1901,1423.53
1909,2024-10-29,4,Partner_Syndication_Cashback,14145,410,264.77
1910,2024-10-30,2,Search_Brand_Core,13323,571,727.01
1911,2024-10-30,3,Meta_Advantage_Catalog_Ads,61929,1190,843.58
1912,2024-10-30,4,Affiliate_Creator_Network,27904,682,312.82
1913,2024-10-31,2,Search_Generic_HighIntent,15690,614,861.23
1914,2024-10-31,3,TikTok_Creator_Lifestyle,111327,2558,1445.75
1915,2024-10-31,4,Editorial_Lifestyle_Reviews,20306,468,307.08
1916,2024-11-01,2,Search_Holiday_Surge,39571,1137,1681.55
1917,2024-11-01,3,Social_Cyber_Week_Special,184475,2754,1944.78
1918,2024-11-01,4,Affiliate_Creator_Network,38942,745,689.22
1919,2024-11-02,2,Search_Holiday_Surge,16701,708,1583.71
1920,2024-11-02,3,Social_Cyber_Week_Special,79464,1496,1963.01
1921,2024-11-02,4,Affiliate_Creator_Network,31431,610,590.57
1922,2024-11-03,2,Search_Holiday_Surge,26403,1159,1516.53
1923,2024-11-03,3,Social_Cyber_Week_Special,71987,1651,2168.73
1924,2024-11-03,4,Affiliate_Creator_Network,57342,1674,936.95
1925,2024-11-04,2,Search_Holiday_Surge,39644,1589,2030.12
1926,2024-11-04,3,Social_Cyber_Week_Special,85106,1590,2047.77
1927,2024-11-04,4,Affiliate_Creator_Network,50771,997,543.64
1928,2024-11-05,2,Search_Holiday_Surge,17734,568,1153.99
1929,2024-11-05,3,Social_Cyber_Week_Special,58244,1219,1619.72
1930,2024-11-05,4,Affiliate_Creator_Network,26415,618,603.8
1931,2024-11-06,2,Search_Holiday_Surge,33093,1317,1726.53
1932,2024-11-06,3,Social_Cyber_Week_Special,87584,1711,2524.49
1933,2024-11-06,4,Affiliate_Creator_Network,35365,973,645.09
1934,2024-11-07,2,Search_Holiday_Surge,22153,772,1927.52
1935,2024-11-07,3,Social_Cyber_Week_Special,98691,1337,1654.89
1936,2024-11-07,4,Affiliate_Creator_Network,29220,825,536.24
1937,2024-11-08,2,Search_Holiday_Surge,32935,853,1218.34
1938,2024-11-08,3,Social_Cyber_Week_Special,143618,1798,2391.53
1939,2024-11-08,4,Affiliate_Creator_Network,21453,471,364.98
1940,2024-11-09,2,Search_Holiday_Surge,18014,783,1387.54
1941,2024-11-09,3,Social_Cyber_Week_Special,91791,1166,1535.31
1942,2024-11-09,4,Affiliate_Creator_Network,25364,719,720.27
1943,2024-11-10,2,Search_Holiday_Surge,26812,1106,1655.4
1944,2024-11-10,3,Social_Cyber_Week_Special,162433,2902,2567.84
1945,2024-11-10,4,Affiliate_Creator_Network,25822,712,654.6
1946,2024-11-11,2,Search_Holiday_Surge,29169,887,1816.23
1947,2024-11-11,3,Social_Cyber_Week_Special,130093,2892,2076.68
1948,2024-11-11,4,Affiliate_Creator_Network,42034,901,638.78
1949,2024-11-12,2,Search_Holiday_Surge,21247,630,1240.42
1950,2024-11-12,3,Social_Cyber_Week_Special,61086,1032,1445.45
1951,2024-11-12,4,Affiliate_Creator_Network,25603,753,530.91
1952,2024-11-13,2,Search_Holiday_Surge,13861,607,1328.2
1953,2024-11-13,3,Social_Cyber_Week_Special,91293,1983,2147.01
1954,2024-11-13,4,Affiliate_Creator_Network,32145,815,567.62
1955,2024-11-14,2,Search_Holiday_Surge,33967,1131,1525.25
1956,2024-11-14,3,Social_Cyber_Week_Special,85290,1641,1744.27
1957,2024-11-14,4,Affiliate_Creator_Network,69175,1847,908.66
1958,2024-11-15,2,Search_Holiday_Surge,38612,1158,1436.61
1959,2024-11-15,3,Social_Cyber_Week_Special,110280,1717,1511.07
1960,2024-11-15,4,Affiliate_Creator_Network,39636,714,541.48
1961,2024-11-16,2,Search_Holiday_Surge,22560,812,1084.67
1962,2024-11-16,3,Social_Cyber_Week_Special,89158,1327,1583.47
1963,2024-11-16,4,Affiliate_Creator_Network,17114,334,327.86
1964,2024-11-17,2,Search_Holiday_Surge,21647,966,1354.96
1965,2024-11-17,3,Social_Cyber_Week_Special,77697,1929,2414.7
1966,2024-11-17,4,Affiliate_Creator_Network,21768,454,453.86
1967,2024-11-18,2,Search_Holiday_Surge,31457,1028,1803.38
1968,2024-11-18,3,Social_Cyber_Week_Special,139453,3481,2840.24
1969,2024-11-18,4,Affiliate_Creator_Network,23549,743,611.46
1970,2024-11-19,2,Search_Holiday_Surge,12900,469,1124.83
1971,2024-11-19,3,Social_Cyber_Week_Special,142653,2701,2203.63
1972,2024-11-19,4,Affiliate_Creator_Network,46257,933,670.61
1973,2024-11-20,2,Search_Holiday_Surge,35929,923,2132.13
1974,2024-11-20,3,Social_Cyber_Week_Special,189133,2288,3704.68
1975,2024-11-20,4,Affiliate_Creator_Network,45648,860,719.83
1976,2024-11-21,2,Search_Holiday_Surge,38707,1423,2976.66
1977,2024-11-21,3,Social_Cyber_Week_Special,132314,2610,3481.14
1978,2024-11-21,4,Affiliate_Creator_Network,36940,1121,870.49
1979,2024-11-22,2,Search_Holiday_Surge,47054,1479,2691.01
1980,2024-11-22,3,Social_Cyber_Week_Special,225023,2733,2476.18
1981,2024-11-22,4,Affiliate_Creator_Network,78787,2317,1373.26
1982,2024-11-23,2,Search_Holiday_Surge,34766,1160,1831.75
1983,2024-11-23,3,Social_Cyber_Week_Special,75951,1857,2654.04
1984,2024-11-23,4,Affiliate_Creator_Network,72142,2083,1157.18
1985,2024-11-24,2,Search_Holiday_Surge,27377,968,2310.14
1986,2024-11-24,3,Social_Cyber_Week_Special,341712,4153,3419.93
1987,2024-11-24,4,Affiliate_Creator_Network,32234,940,908.26
1988,2024-11-25,2,Search_Holiday_Surge,71844,2647,3558.26
1989,2024-11-25,3,Social_Cyber_Week_Special,168750,2728,3240.99
1990,2024-11-25,4,Affiliate_Creator_Network,58493,1203,940.98
1991,2024-11-26,2,Search_Holiday_Surge,43100,1188,2434.48
1992,2024-11-26,3,Social_Cyber_Week_Special,159002,3602,4152.96
1993,2024-11-26,4,Affiliate_Creator_Network,46350,1299,1112.0
1994,2024-11-27,2,Search_Holiday_Surge,48553,1484,2971.64
1995,2024-11-27,3,Social_Cyber_Week_Special,156267,2010,2508.3
1996,2024-11-27,4,Affiliate_Creator_Network,60543,1555,785.5
1997,2024-11-28,2,Search_Holiday_Surge,28615,1168,2332.79
1998,2024-11-28,3,Social_Cyber_Week_Special,244769,4684,4532.09
1999,2024-11-28,4,Affiliate_Creator_Network,60541,1645,1196.99
2000,2024-11-29,2,Search_Holiday_Surge,31452,848,2095.11
2001,2024-11-29,3,Social_Cyber_Week_Special,210760,3200,3957.13
2002,2024-11-29,4,Affiliate_Creator_Network,79364,2289,1186.15
2003,2024-11-30,2,Search_Holiday_Surge,64799,1723,2338.48
2004,2024-11-30,3,Social_Cyber_Week_Special,152626,3596,3422.96
2005,2024-11-30,4,Affiliate_Creator_Network,58035,1271,1079.69
2006,2024-12-01,2,Search_Holiday_Surge,40923,1098,2669.7
2007,2024-12-01,3,Social_Cyber_Week_Special,186942,3199,2868.65
2008,2024-12-01,4,Affiliate_Creator_Network,60561,1574,1147.08
2009,2024-12-02,2,Search_Holiday_Surge,51123,1551,2164.83
2010,2024-12-02,3,Social_Cyber_Week_Special,185115,3131,3895.47
2011,2024-12-02,4,Affiliate_Creator_Network,108284,2334,1184.13
2012,2024-12-03,2,Search_Holiday_Surge,18455,722,1789.53
2013,2024-12-03,3,Social_Cyber_Week_Special,304945,4390,2984.23
2014,2024-12-03,4,Affiliate_Creator_Network,44215,1368,926.84
2015,2024-12-04,2,Search_Holiday_Surge,33358,1334,2386.56
2016,2024-12-04,3,Social_Cyber_Week_Special,158553,3227,3583.77
2017,2024-12-04,4,Affiliate_Creator_Network,60503,1840,1116.7
2018,2024-12-05,2,Search_Holiday_Surge,22702,923,1889.56
2019,2024-12-05,3,Social_Cyber_Week_Special,149759,2999,3428.57
2020,2024-12-05,4,Affiliate_Creator_Network,54136,1179,694.2
2021,2024-12-06,2,Search_Holiday_Surge,41352,1236,2202.17
2022,2024-12-06,3,Social_Cyber_Week_Special,187489,3337,3431.68
2023,2024-12-06,4,Affiliate_Creator_Network,48189,1361,776.73
2024,2024-12-07,2,Search_Holiday_Surge,33491,1483,1832.69
2025,2024-12-07,3,Social_Cyber_Week_Special,94428,2200,2988.71
2026,2024-12-07,4,Affiliate_Creator_Network,57469,1526,999.12
2027,2024-12-08,2,Search_Holiday_Surge,55572,1636,2548.75
2028,2024-12-08,3,Social_Cyber_Week_Special,85816,1901,2467.88
2029,2024-12-08,4,Affiliate_Creator_Network,86760,1811,1164.74
2030,2024-12-09,2,Search_Holiday_Surge,28284,1227,2350.33
2031,2024-12-09,3,Social_Cyber_Week_Special,110830,2555,3935.91
2032,2024-12-09,4,Affiliate_Creator_Network,97886,1827,1322.26
2033,2024-12-10,2,Search_Holiday_Surge,31538,951,1630.84
2034,2024-12-10,3,Social_Cyber_Week_Special,97865,1423,2241.73
2035,2024-12-10,4,Affiliate_Creator_Network,48122,1298,1146.77
2036,2024-12-11,2,Search_Holiday_Surge,36885,1399,2294.22
2037,2024-12-11,3,Social_Cyber_Week_Special,91375,1455,2270.75
2038,2024-12-11,4,Affiliate_Creator_Network,28981,788,674.63
2039,2024-12-12,2,Search_Holiday_Surge,41150,1160,2350.25
2040,2024-12-12,3,Social_Cyber_Week_Special,245451,3816,3551.81
2041,2024-12-12,4,Affiliate_Creator_Network,47708,1080,704.33
2042,2024-12-13,2,Search_Holiday_Surge,48614,1403,2047.76
2043,2024-12-13,3,Social_Cyber_Week_Special,171791,3600,2868.83
2044,2024-12-13,4,Affiliate_Creator_Network,52882,1619,1137.82
2045,2024-12-14,2,Search_Holiday_Surge,29649,1169,1485.05
2046,2024-12-14,3,Social_Cyber_Week_Special,155433,1980,2914.55
2047,2024-12-14,4,Affiliate_Creator_Network,61402,1366,923.44
2048,2024-12-15,2,Search_Holiday_Surge,30449,800,1994.6
2049,2024-12-15,3,Social_Cyber_Week_Special,139729,3012,3853.21
2050,2024-12-15,4,Affiliate_Creator_Network,58669,1207,1130.03
2051,2024-12-16,2,Search_Holiday_Surge,27901,895,1773.45
2052,2024-12-16,3,Social_Cyber_Week_Special,179737,2932,2495.11
2053,2024-12-16,4,Affiliate_Creator_Network,40909,1261,634.37
2054,2024-12-17,2,Search_Holiday_Surge,17251,764,1891.81
2055,2024-12-17,3,Social_Cyber_Week_Special,82280,1630,2202.14
2056,2024-12-17,4,Affiliate_Creator_Network,89536,1848,969.27
2057,2024-12-18,2,Search_Holiday_Surge,18287,818,1628.44
2058,2024-12-18,3,Social_Cyber_Week_Special,92622,2297,3093.88
2059,2024-12-18,4,Affiliate_Creator_Network,64536,1945,961.16
2060,2024-12-19,2,Search_Holiday_Surge,52327,1839,2245.22
2061,2024-12-19,3,Social_Cyber_Week_Special,241168,4435,4072.49
2062,2024-12-19,4,Affiliate_Creator_Network,74238,1420,715.33
2063,2024-12-20,2,Search_Holiday_Surge,36460,1016,2359.96
2064,2024-12-20,3,Social_Cyber_Week_Special,230867,2851,2450.3
2065,2024-12-20,4,Affiliate_Creator_Network,38123,1032,878.03
2066,2024-12-21,2,Search_Holiday_Surge,34410,925,1782.19
2067,2024-12-21,3,Social_Cyber_Week_Special,58814,1288,2002.97
2068,2024-12-21,4,Affiliate_Creator_Network,38721,1049,1014.54
2069,2024-12-22,2,Search_Holiday_Surge,67844,1701,2976.2
2070,2024-12-22,3,Social_Cyber_Week_Special,231200,3061,2382.59
2071,2024-12-22,4,Affiliate_Creator_Network,34504,1003,854.16
2072,2024-12-23,2,Search_Holiday_Surge,22649,905,1270.22
2073,2024-12-23,3,Social_Cyber_Week_Special,137145,2146,1475.11
2074,2024-12-23,4,Affiliate_Creator_Network,22986,675,419.07
2075,2024-12-24,2,Search_Holiday_Surge,20518,570,1200.42
2076,2024-12-24,3,Social_Cyber_Week_Special,87113,1266,1665.32
2077,2024-12-24,4,Affiliate_Creator_Network,26624,643,471.67
2078,2024-12-25,2,Search_Holiday_Surge,16482,445,836.52
2079,2024-12-25,3,Social_Cyber_Week_Special,57492,1403,1122.98
2080,2024-12-25,4,Affiliate_Creator_Network,23368,526,349.27
2081,2024-12-26,2,Search_Holiday_Surge,17495,759,1471.13
2082,2024-12-26,3,Social_Cyber_Week_Special,94484,1817,1423.65
2083,2024-12-26,4,Affiliate_Creator_Network,15505,470,425.38
2084,2024-12-27,2,Search_Holiday_Surge,11730,423,1040.12
2085,2024-12-27,3,Social_Cyber_Week_Special,85542,1068,1213.97
2086,2024-12-27,4,Affiliate_Creator_Network,44619,996,524.91
2087,2024-12-28,2,Search_Holiday_Surge,29113,774,983.5
2088,2024-12-28,3,Social_Cyber_Week_Special,104768,1907,1416.3
2089,2024-12-28,4,Affiliate_Creator_Network,26934,556,331.1
2090,2024-12-29,2,Search_Holiday_Surge,20465,569,1385.56
2091,2024-12-29,3,Social_Cyber_Week_Special,82147,1671,2066.62
2092,2024-12-29,4,Affiliate_Creator_Network,22594,666,567.57
2093,2024-12-30,2,Search_Holiday_Surge,20142,634,1204.67
2094,2024-12-30,3,Social_Cyber_Week_Special,76305,949,1236.7
2095,2024-12-30,4,Affiliate_Creator_Network,36865,762,398.89
2096,2024-12-31,2,Search_Holiday_Surge,16816,562,1135.51
2097,2024-12-31,3,Social_Cyber_Week_Special,59087,980,1063.07
2098,2024-12-31,4,Affiliate_Creator_Network,25480,634,497.5
2099,2025-01-01,2,Search_Brand_Core,10193,409,744.01
2100,2025-01-01,3,Meta_Advantage_Catalog_Ads,96725,1194,997.14
2101,2025-01-01,4,Affiliate_Creator_Network,39336,849,405.78
2102,2025-01-02,2,Search_Generic_HighIntent,26592,690,1091.53
2103,2025-01-02,3,TikTok_Creator_Lifestyle,82647,1636,847.16
2104,2025-01-02,4,Editorial_Lifestyle_Reviews,10059,313,226.61
2105,2025-01-03,2,Search_Competitor_Conquest,16765,517,768.24
2106,2025-01-03,3,Instagram_Story_Retargeting,54491,726,738.21
2107,2025-01-03,4,Partner_Syndication_Cashback,23274,423,200.49
2108,2025-01-04,2,Search_Brand_Core,10091,414,651.37
2109,2025-01-04,3,Meta_Advantage_Catalog_Ads,50623,875,956.49
2110,2025-01-04,4,Affiliate_Creator_Network,29589,625,345.4
2111,2025-01-05,2,Search_Generic_HighIntent,36005,919,1067.43
2112,2025-01-05,3,TikTok_Creator_Lifestyle,77622,1286,973.01
2113,2025-01-05,4,Editorial_Lifestyle_Reviews,22677,501,352.01
2114,2025-01-06,2,Search_Competitor_Conquest,17232,714,872.92
2115,2025-01-06,3,Instagram_Story_Retargeting,86197,1598,914.65
2116,2025-01-06,4,Partner_Syndication_Cashback,22396,588,392.83
2117,2025-01-07,2,Search_Brand_Core,26347,676,860.74
2118,2025-01-07,3,Meta_Advantage_Catalog_Ads,89824,1462,770.73
2119,2025-01-07,4,Affiliate_Creator_Network,23522,608,299.34
2120,2025-01-08,2,Search_Generic_HighIntent,12572,482,743.58
2121,2025-01-08,3,TikTok_Creator_Lifestyle,61305,1202,892.44
2122,2025-01-08,4,Editorial_Lifestyle_Reviews,30056,680,323.73
2123,2025-01-09,2,Search_Competitor_Conquest,22743,630,953.86
2124,2025-01-09,3,Instagram_Story_Retargeting,79218,988,1111.77
2125,2025-01-09,4,Partner_Syndication_Cashback,42587,1069,444.0
2126,2025-01-10,2,Search_Brand_Core,18311,793,721.62
2127,2025-01-10,3,Meta_Advantage_Catalog_Ads,53091,835,975.5
2128,2025-01-10,4,Affiliate_Creator_Network,20973,541,388.92
2129,2025-01-11,2,Search_Generic_HighIntent,10200,367,569.68
2130,2025-01-11,3,TikTok_Creator_Lifestyle,91410,1416,1143.49
2131,2025-01-11,4,Editorial_Lifestyle_Reviews,9672,306,192.45
2132,2025-01-12,2,Search_Competitor_Conquest,9279,404,647.75
2133,2025-01-12,3,Instagram_Story_Retargeting,70920,1489,859.54
2134,2025-01-12,4,Partner_Syndication_Cashback,34566,1026,387.16
2135,2025-01-13,2,Search_Brand_Core,11701,498,876.63
2136,2025-01-13,3,Meta_Advantage_Catalog_Ads,104241,1592,1370.87
2137,2025-01-13,4,Affiliate_Creator_Network,32765,892,347.98
2138,2025-01-14,2,Search_Generic_HighIntent,16751,437,606.15
2139,2025-01-14,3,TikTok_Creator_Lifestyle,66499,1334,883.44
2140,2025-01-14,4,Editorial_Lifestyle_Reviews,33206,993,370.39
2141,2025-01-15,2,Search_Competitor_Conquest,19198,733,898.47
2142,2025-01-15,3,Instagram_Story_Retargeting,82448,1556,945.95
2143,2025-01-15,4,Partner_Syndication_Cashback,9308,288,201.66
2144,2025-01-16,2,Search_Brand_Core,19584,708,1015.55
2145,2025-01-16,3,Meta_Advantage_Catalog_Ads,170551,2215,1491.89
2146,2025-01-16,4,Affiliate_Creator_Network,33581,756,363.93
2147,2025-01-17,2,Search_Generic_HighIntent,12516,379,555.86
2148,2025-01-17,3,TikTok_Creator_Lifestyle,92432,1547,817.16
2149,2025-01-17,4,Editorial_Lifestyle_Reviews,29483,811,393.09
2150,2025-01-18,2,Search_Competitor_Conquest,15374,637,771.86
2151,2025-01-18,3,Instagram_Story_Retargeting,94232,1132,1009.51
2152,2025-01-18,4,Partner_Syndication_Cashback,7910,229,170.58
2153,2025-01-19,2,Search_Brand_Core,23968,609,1070.46
2154,2025-01-19,3,Meta_Advantage_Catalog_Ads,74873,1667,1359.86
2155,2025-01-19,4,Affiliate_Creator_Network,15849,452,210.16
2156,2025-01-20,2,Search_Generic_HighIntent,21724,674,1003.96
2157,2025-01-20,3,TikTok_Creator_Lifestyle,49238,872,1025.96
2158,2025-01-20,4,Editorial_Lifestyle_Reviews,24565,583,332.62
2159,2025-01-21,2,Search_Competitor_Conquest,14253,592,776.54
2160,2025-01-21,3,Instagram_Story_Retargeting,56269,1088,1254.26
2161,2025-01-21,4,Partner_Syndication_Cashback,15335,456,288.15
2162,2025-01-22,2,Search_Brand_Core,12477,499,781.01
2163,2025-01-22,3,Meta_Advantage_Catalog_Ads,74087,1090,1114.13
2164,2025-01-22,4,Affiliate_Creator_Network,28612,516,301.86
2165,2025-01-23,2,Search_Generic_HighIntent,25342,699,1034.36
2166,2025-01-23,3,TikTok_Creator_Lifestyle,62952,1376,1379.11
2167,2025-01-23,4,Editorial_Lifestyle_Reviews,19289,459,317.7
2168,2025-01-24,2,Search_Competitor_Conquest,22983,871,784.67
2169,2025-01-24,3,Instagram_Story_Retargeting,68869,1271,1140.31
