order_id,customer_id,order_date,order_status,payment_method,shipping_cost,discount_amount,total_order_amount
ORD_00555,CUST_00078,2025-05-15 09:42:08,Delivered,Credit Card,0.0,15.0,143.0
ORD_00556,CUST_00188,2025-05-15 10:29:13,Delivered,Credit Card,0.0,0.0,204.5
ORD_00557,CUST_00214,2025-05-15 11:30:18,Delivered,Credit Card,0.0,26.99,107.98
ORD_00558,CUST_00188,2025-05-15 19:20:45,Delivered,PayPal,0.0,25.0,279.99
ORD_00559,CUST_00161,2025-05-15 19:38:52,Delivered,Credit Card,0.0,0.0,233.49
ORD_00560,CUST_00285,2025-05-17 14:19:55,Delivered,Credit Card,0.0,0.0,523.99
ORD_00561,CUST_00188,2025-05-17 20:57:27,Delivered,PayPal,0.0,87.0,493.0
ORD_00562,CUST_00110,2025-05-18 19:49:12,Delivered,Credit Card,0.0,0.0,417.5
ORD_00563,CUST_00284,2025-05-18 20:46:53,Delivered,Credit Card,0.0,0.0,113.5
ORD_00564,CUST_00198,2025-05-19 18:56:28,Delivered,Apple Pay,4.99,0.0,307.43
ORD_00565,CUST_00232,2025-05-21 10:47:18,Delivered,Credit Card,0.0,49.5,280.5
ORD_00566,CUST_00249,2025-05-23 09:24:33,Delivered,PayPal,4.99,0.0,197.98
ORD_00567,CUST_00023,2025-05-23 10:39:37,Delivered,Apple Pay,4.99,0.0,320.47
ORD_00568,CUST_00292,2025-05-23 12:43:33,Returned,PayPal,0.0,0.0,201.5
ORD_00569,CUST_00270,2025-05-23 18:56:11,Delivered,Credit Card,0.0,0.0,133.0
ORD_00570,CUST_00055,2025-05-23 19:57:29,Delivered,Credit Card,0.0,0.0,570.49
ORD_00571,CUST_00283,2025-05-24 13:53:16,Delivered,Credit Card,0.0,72.9,291.6
ORD_00572,CUST_00258,2025-05-24 14:29:04,Returned,Credit Card,4.99,0.0,191.99
ORD_00573,CUST_00198,2025-05-25 10:20:28,Delivered,Credit Card,0.0,0.0,646.99
ORD_00574,CUST_00293,2025-05-26 12:19:46,Returned,Credit Card,0.0,0.0,114.99
ORD_00575,CUST_00270,2025-05-26 16:53:04,Delivered,Credit Card,0.0,47.19,188.77
ORD_00576,CUST_00164,2025-05-27 09:17:55,Delivered,Credit Card,0.0,0.0,209.49
ORD_00577,CUST_00217,2025-05-27 13:30:59,Delivered,Credit Card,0.0,0.0,275.49
ORD_00578,CUST_00295,2025-05-27 19:26:48,Cancelled,Credit Card,0.0,20.4,183.58
ORD_00579,CUST_00230,2025-05-29 22:49:29,Delivered,Credit Card,0.0,10.0,1098.47
ORD_00580,CUST_00232,2025-05-30 09:21:49,Delivered,Credit Card,0.0,0.0,102.5
ORD_00581,CUST_00298,2025-05-30 09:29:40,Delivered,Credit Card,0.0,0.0,632.98
ORD_00582,CUST_00291,2025-05-30 09:46:19,Delivered,Credit Card,0.0,0.0,154.5
ORD_00583,CUST_00289,2025-05-30 11:03:18,Delivered,Apple Pay,0.0,0.0,835.97
ORD_00584,CUST_00268,2025-05-30 13:58:50,Delivered,PayPal,0.0,0.0,179.99
ORD_00585,CUST_00290,2025-05-30 15:21:38,Delivered,Credit Card,0.0,0.0,179.5
ORD_00586,CUST_00217,2025-05-30 18:36:56,Cancelled,Credit Card,0.0,0.0,120.0
ORD_00587,CUST_00234,2025-05-30 22:00:21,Delivered,Credit Card,0.0,20.4,183.6
ORD_00588,CUST_00268,2025-05-31 11:32:40,Delivered,PayPal,0.0,36.22,205.26
ORD_00589,CUST_00296,2025-05-31 12:38:29,Delivered,PayPal,0.0,0.0,295.99
ORD_00590,CUST_00258,2025-05-31 16:47:18,Delivered,Credit Card,0.0,121.09,484.34
ORD_00591,CUST_00198,2025-05-31 20:30:24,Delivered,Credit Card,0.0,26.95,242.54
ORD_00592,CUST_00246,2025-06-01 10:32:40,Delivered,Credit Card,0.0,0.0,1034.48
ORD_00593,CUST_00287,2025-06-02 13:08:20,Delivered,Credit Card,0.0,0.0,459.0
ORD_00594,CUST_00299,2025-06-02 15:59:16,Delivered,PayPal,0.0,0.0,257.99
ORD_00595,CUST_00288,2025-06-03 11:05:53,Delivered,PayPal,0.0,0.0,98.99
ORD_00596,CUST_00276,2025-06-03 15:31:34,Delivered,Klarna / BNPL,0.0,0.0,131.99
ORD_00597,CUST_00226,2025-06-03 18:32:56,Returned,PayPal,0.0,0.0,192.5
ORD_00598,CUST_00288,2025-06-03 22:38:45,Delivered,PayPal,0.0,0.0,386.48
ORD_00599,CUST_00106,2025-06-04 14:54:43,Returned,PayPal,0.0,0.0,153.49
ORD_00600,CUST_00190,2025-06-04 21:29:23,Returned,PayPal,0.0,15.0,148.0
ORD_00601,CUST_00198,2025-06-05 08:25:46,Delivered,Credit Card,0.0,0.0,159.0
ORD_00602,CUST_00205,2025-06-05 15:03:07,Delivered,Credit Card,0.0,25.0,187.0
ORD_00603,CUST_00222,2025-06-05 21:14:12,Delivered,Credit Card,0.0,0.0,183.0
ORD_00604,CUST_00188,2025-06-06 10:29:32,Delivered,PayPal,0.0,20.0,144.99
ORD_00605,CUST_00258,2025-06-07 11:08:04,Delivered,Credit Card,0.0,0.0,332.99
ORD_00606,CUST_00300,2025-06-08 08:53:51,Delivered,Credit Card,0.0,119.17,675.32
ORD_00607,CUST_00214,2025-06-08 10:31:31,Delivered,PayPal,0.0,25.0,62.0
ORD_00608,CUST_00268,2025-06-08 13:26:01,Cancelled,Credit Card,5.99,10.6,48.39
ORD_00609,CUST_00175,2025-06-08 15:05:57,Delivered,Apple Pay,5.99,0.0,50.98
ORD_00610,CUST_00200,2025-06-08 22:15:43,Delivered,Credit Card,0.0,0.0,422.5
ORD_00611,CUST_00091,2025-06-10 17:24:35,Returned,Apple Pay,0.0,0.0,302.5
ORD_00612,CUST_00143,2025-06-10 20:20:24,Delivered,Credit Card,0.0,64.65,366.35
ORD_00613,CUST_00270,2025-06-10 20:38:48,Delivered,Credit Card,0.0,0.0,1098.0
ORD_00614,CUST_00127,2025-06-10 21:24:30,Delivered,Credit Card,0.0,20.0,208.0
ORD_00615,CUST_00188,2025-06-10 22:55:35,Delivered,Credit Card,0.0,35.02,198.47
ORD_00616,CUST_00119,2025-06-11 18:11:02,Delivered,PayPal,0.0,0.0,108.0
ORD_00617,CUST_00286,2025-06-11 19:38:42,Delivered,Klarna / BNPL,0.0,0.0,157.49
ORD_00618,CUST_00150,2025-06-11 22:02:58,Delivered,Credit Card,0.0,0.0,404.98
ORD_00619,CUST_00286,2025-06-11 22:25:18,Delivered,PayPal,0.0,0.0,113.5
ORD_00620,CUST_00303,2025-06-12 11:02:39,Delivered,Credit Card,0.0,0.0,547.98
ORD_00621,CUST_00274,2025-06-13 09:29:00,Delivered,Credit Card,0.0,0.0,345.96
ORD_00622,CUST_00102,2025-06-14 14:37:47,Delivered,Credit Card,0.0,56.8,227.2
ORD_00623,CUST_00294,2025-06-14 18:04:41,Delivered,Klarna / BNPL,0.0,90.8,817.17
ORD_00624,CUST_00301,2025-06-15 09:13:43,Delivered,PayPal,0.0,61.9,247.59
ORD_00625,CUST_00270,2025-06-15 17:17:57,Delivered,Klarna / BNPL,0.0,69.3,277.19
ORD_00626,CUST_00145,2025-06-17 11:25:43,Delivered,Credit Card,5.99,9.9,62.09
ORD_00627,CUST_00258,2025-06-18 17:37:47,Delivered,PayPal,0.0,0.0,528.0
ORD_00628,CUST_00110,2025-06-19 09:15:01,Delivered,PayPal,0.0,103.25,929.21
ORD_00629,CUST_00210,2025-06-19 14:26:56,Delivered,Klarna / BNPL,0.0,0.0,79.0
ORD_00630,CUST_00305,2025-06-19 18:12:02,Delivered,Credit Card,0.0,56.3,225.18
ORD_00631,CUST_00306,2025-06-20 09:31:35,Delivered,PayPal,0.0,52.8,475.19
ORD_00632,CUST_00234,2025-06-20 11:57:47,Delivered,Apple Pay,0.0,0.0,619.5
ORD_00633,CUST_00258,2025-06-21 13:30:42,Delivered,Credit Card,4.99,8.7,83.29
ORD_00634,CUST_00249,2025-06-21 17:08:54,Delivered,Apple Pay,5.99,0.0,59.99
ORD_00635,CUST_00308,2025-06-22 09:26:28,Returned,PayPal,0.0,0.0,765.0
ORD_00636,CUST_00078,2025-06-22 12:46:58,Cancelled,Credit Card,4.99,23.0,211.97
ORD_00637,CUST_00304,2025-06-22 14:46:28,Delivered,Credit Card,0.0,167.92,951.58
ORD_00638,CUST_00270,2025-06-23 13:35:54,Delivered,Apple Pay,4.99,0.0,207.99
ORD_00639,CUST_00169,2025-06-23 14:51:21,Delivered,Klarna / BNPL,0.0,0.0,369.5
ORD_00640,CUST_00214,2025-06-23 15:29:25,Delivered,Klarna / BNPL,0.0,0.0,133.0
ORD_00641,CUST_00237,2025-06-23 18:08:25,Delivered,PayPal,0.0,0.0,1072.44
ORD_00642,CUST_00145,2025-06-24 08:10:33,Delivered,Apple Pay,0.0,70.65,400.33
ORD_00643,CUST_00106,2025-06-24 08:23:39,Delivered,Credit Card,0.0,0.0,660.48
ORD_00644,CUST_00027,2025-06-24 17:12:10,Delivered,Credit Card,0.0,0.0,814.0
ORD_00645,CUST_00055,2025-06-24 21:32:59,Delivered,PayPal,4.99,25.0,281.49
ORD_00646,CUST_00307,2025-06-25 14:53:55,Cancelled,Credit Card,0.0,32.35,291.13
ORD_00647,CUST_00258,2025-06-27 22:36:45,Delivered,Apple Pay,0.0,0.0,187.5
ORD_00648,CUST_00316,2025-06-28 12:29:19,Delivered,Apple Pay,0.0,0.0,206.0
ORD_00649,CUST_00171,2025-06-28 14:58:00,Delivered,PayPal,0.0,0.0,792.0
ORD_00650,CUST_00270,2025-06-28 18:03:20,Delivered,Klarna / BNPL,0.0,0.0,516.99
ORD_00651,CUST_00230,2025-06-29 11:02:29,Delivered,Credit Card,0.0,0.0,383.98
ORD_00652,CUST_00315,2025-06-29 12:08:33,Delivered,PayPal,0.0,0.0,468.5
ORD_00653,CUST_00310,2025-06-29 13:19:48,Delivered,PayPal,0.0,79.35,449.64
ORD_00654,CUST_00309,2025-07-02 08:39:39,Delivered,Klarna / BNPL,0.0,0.0,125.5
ORD_00655,CUST_00280,2025-07-02 09:31:45,Delivered,Credit Card,0.0,15.0,313.98
ORD_00656,CUST_00312,2025-07-02 11:21:45,Delivered,PayPal,0.0,16.8,151.2
ORD_00657,CUST_00308,2025-07-02 13:03:51,Delivered,Credit Card,0.0,223.6,894.39
ORD_00658,CUST_00249,2025-07-03 14:44:40,Delivered,Credit Card,0.0,0.0,286.0
ORD_00659,CUST_00311,2025-07-03 19:22:36,Delivered,PayPal,0.0,25.0,58.5
ORD_00660,CUST_00321,2025-07-04 14:54:45,Delivered,Credit Card,0.0,0.0,462.5
ORD_00661,CUST_00243,2025-07-04 18:33:06,Delivered,Credit Card,0.0,0.0,539.49
ORD_00662,CUST_00268,2025-07-04 19:44:33,Delivered,PayPal,5.99,14.8,65.18
ORD_00663,CUST_00318,2025-07-04 21:38:36,Delivered,Klarna / BNPL,4.99,34.05,311.44
ORD_00664,CUST_00282,2025-07-05 09:30:52,Delivered,Apple Pay,0.0,15.0,394.49
ORD_00665,CUST_00214,2025-07-05 12:25:24,Delivered,Credit Card,0.0,30.55,274.95
ORD_00666,CUST_00258,2025-07-05 13:21:57,Delivered,Credit Card,0.0,0.0,142.99
ORD_00667,CUST_00320,2025-07-05 15:31:41,Delivered,Credit Card,0.0,0.0,353.98
ORD_00668,CUST_00279,2025-07-05 15:52:42,Delivered,Credit Card,0.0,0.0,296.97
ORD_00669,CUST_00303,2025-07-05 22:19:54,Delivered,Credit Card,0.0,0.0,208.99
ORD_00670,CUST_00246,2025-07-06 09:16:11,Cancelled,Credit Card,5.99,0.0,74.49
ORD_00671,CUST_00249,2025-07-06 11:58:00,Delivered,Credit Card,0.0,84.4,337.6
ORD_00672,CUST_00288,2025-07-06 13:38:50,Delivered,Credit Card,0.0,15.45,87.55
ORD_00673,CUST_00306,2025-07-06 16:31:59,Delivered,PayPal,0.0,10.0,344.99
ORD_00674,CUST_00011,2025-07-07 12:29:27,Delivered,Credit Card,4.99,0.0,88.49
ORD_00675,CUST_00268,2025-07-07 14:45:03,Delivered,PayPal,0.0,20.0,94.99
ORD_00676,CUST_00326,2025-07-07 16:10:55,Delivered,Credit Card,5.99,4.1,42.89
ORD_00677,CUST_00268,2025-07-07 16:25:34,Delivered,Credit Card,0.0,15.0,101.97
ORD_00678,CUST_00279,2025-07-07 21:58:08,Delivered,Credit Card,0.0,32.0,288.0
ORD_00679,CUST_00247,2025-07-08 09:23:32,Delivered,Klarna / BNPL,0.0,0.0,290.0
ORD_00680,CUST_00205,2025-07-08 12:24:01,Delivered,PayPal,0.0,105.7,422.8
ORD_00681,CUST_00317,2025-07-08 19:25:29,Cancelled,PayPal,0.0,0.0,233.98
ORD_00682,CUST_00325,2025-07-08 21:05:43,Delivered,Apple Pay,0.0,38.1,152.4
ORD_00683,CUST_00270,2025-07-09 20:20:23,Delivered,Credit Card,0.0,104.1,416.4
ORD_00684,CUST_00308,2025-07-09 20:21:44,Delivered,Credit Card,0.0,0.0,104.99
ORD_00685,CUST_00282,2025-07-09 22:39:57,Delivered,Credit Card,0.0,59.4,336.57
ORD_00686,CUST_00001,2025-07-10 08:16:29,Delivered,Credit Card,4.99,0.0,481.47
ORD_00687,CUST_00319,2025-07-10 11:56:58,Delivered,PayPal,0.0,34.8,197.2
ORD_00688,CUST_00323,2025-07-13 08:06:45,Delivered,Credit Card,0.0,0.0,225.49
ORD_00689,CUST_00287,2025-07-14 12:15:45,Delivered,Credit Card,4.99,86.99,497.96
ORD_00690,CUST_00330,2025-07-14 19:24:09,Returned,Credit Card,0.0,0.0,248.0
ORD_00691,CUST_00326,2025-07-14 21:17:59,Delivered,Credit Card,0.0,62.55,354.44
ORD_00692,CUST_00282,2025-07-15 08:55:52,Returned,PayPal,4.99,55.1,225.38
ORD_00693,CUST_00332,2025-07-15 12:14:41,Delivered,Credit Card,5.99,5.9,59.08
ORD_00694,CUST_00232,2025-07-15 13:32:15,Delivered,PayPal,0.0,29.62,167.88
ORD_00695,CUST_00171,2025-07-15 18:15:44,Delivered,Apple Pay,0.0,0.0,631.48
ORD_00696,CUST_00324,2025-07-15 18:43:06,Delivered,Klarna / BNPL,0.0,0.0,89.98
ORD_00697,CUST_00214,2025-07-16 09:50:18,Delivered,Credit Card,0.0,0.0,811.99
ORD_00698,CUST_00328,2025-07-16 16:40:58,Delivered,Credit Card,0.0,0.0,102.0
ORD_00699,CUST_00258,2025-07-16 18:18:23,Delivered,Klarna / BNPL,5.99,0.0,74.49
ORD_00700,CUST_00314,2025-07-17 09:35:20,Delivered,PayPal,0.0,0.0,985.0
ORD_00701,CUST_00270,2025-07-17 11:49:50,Delivered,Credit Card,0.0,71.29,285.18
ORD_00702,CUST_00171,2025-07-17 16:06:18,Delivered,Credit Card,0.0,0.0,648.0
ORD_00703,CUST_00110,2025-07-18 16:10:59,Delivered,Credit Card,0.0,0.0,1277.99
ORD_00704,CUST_00331,2025-07-18 20:33:33,Delivered,PayPal,0.0,17.55,157.94
ORD_00705,CUST_00294,2025-07-19 17:14:30,Cancelled,Klarna / BNPL,0.0,0.0,455.5
ORD_00706,CUST_00297,2025-07-19 21:31:40,Delivered,PayPal,0.0,0.0,133.0
ORD_00707,CUST_00171,2025-07-20 09:00:16,Delivered,Credit Card,8.99,8.1,54.89
ORD_00708,CUST_00327,2025-07-20 10:18:12,Delivered,Credit Card,0.0,17.95,161.55
ORD_00709,CUST_00308,2025-07-20 17:30:30,Delivered,Credit Card,5.99,9.98,62.51
ORD_00710,CUST_00336,2025-07-20 21:31:20,Delivered,Credit Card,0.0,0.0,519.99
ORD_00711,CUST_00324,2025-07-20 22:09:26,Returned,Credit Card,4.99,10.0,500.99
ORD_00712,CUST_00258,2025-07-21 08:02:05,Returned,Credit Card,0.0,20.0,331.98
ORD_00713,CUST_00333,2025-07-21 09:23:44,Delivered,PayPal,0.0,0.0,231.0
ORD_00714,CUST_00282,2025-07-21 16:41:07,Delivered,Klarna / BNPL,0.0,0.0,517.47
ORD_00715,CUST_00234,2025-07-21 20:37:45,Delivered,Credit Card,0.0,0.0,455.99
ORD_00716,CUST_00268,2025-07-21 22:09:38,Delivered,Credit Card,0.0,12.6,71.38
ORD_00717,CUST_00303,2025-07-22 13:09:50,Delivered,Credit Card,0.0,0.0,694.49
ORD_00718,CUST_00270,2025-07-22 16:55:12,Delivered,Apple Pay,0.0,0.0,367.48
ORD_00719,CUST_00214,2025-07-22 17:10:40,Delivered,Klarna / BNPL,0.0,0.0,396.49
ORD_00720,CUST_00225,2025-07-23 10:23:08,Delivered,PayPal,0.0,0.0,1080.0
ORD_00721,CUST_00110,2025-07-23 13:28:46,Delivered,Credit Card,0.0,0.0,239.49
ORD_00722,CUST_00306,2025-07-23 20:22:17,Delivered,Apple Pay,0.0,0.0,1311.42
ORD_00723,CUST_00297,2025-07-23 22:17:10,Delivered,Credit Card,0.0,10.0,311.49
ORD_00724,CUST_00339,2025-07-24 11:33:53,Delivered,Credit Card,4.99,0.0,291.48
ORD_00725,CUST_00335,2025-07-24 15:06:36,Delivered,Credit Card,4.99,106.49,430.97
ORD_00726,CUST_00329,2025-07-24 16:14:56,Delivered,PayPal,0.0,62.32,353.18
ORD_00727,CUST_00164,2025-07-24 16:26:24,Delivered,PayPal,5.99,0.0,79.98
ORD_00728,CUST_00340,2025-07-24 22:02:45,Delivered,PayPal,0.0,0.0,173.99
ORD_00729,CUST_00344,2025-07-25 09:03:30,Delivered,Credit Card,0.0,20.0,297.47
ORD_00730,CUST_00121,2025-07-25 10:42:59,Returned,Credit Card,0.0,57.67,326.82
ORD_00731,CUST_00254,2025-07-25 14:10:45,Delivered,Credit Card,0.0,20.0,153.49
ORD_00732,CUST_00343,2025-07-25 15:18:04,Delivered,Klarna / BNPL,0.0,0.0,76.0
ORD_00733,CUST_00334,2025-07-25 22:00:52,Delivered,Apple Pay,0.0,10.0,181.0
ORD_00734,CUST_00308,2025-07-26 16:34:56,Delivered,Credit Card,4.99,0.0,685.47
ORD_00735,CUST_00313,2025-07-26 22:02:05,Delivered,PayPal,5.99,15.0,32.98
ORD_00736,CUST_00346,2025-07-27 10:43:17,Returned,Klarna / BNPL,8.99,0.0,50.98
ORD_00737,CUST_00027,2025-07-27 10:57:16,Cancelled,Credit Card,0.0,27.2,244.78
ORD_00738,CUST_00337,2025-07-27 15:08:02,Delivered,Credit Card,5.99,25.0,54.98
ORD_00739,CUST_00082,2025-07-28 15:06:53,Delivered,Credit Card,0.0,0.0,194.49
ORD_00740,CUST_00347,2025-07-28 18:04:00,Delivered,PayPal,0.0,0.0,113.5
ORD_00741,CUST_00247,2025-07-29 12:57:55,Delivered,PayPal,5.99,4.8,49.19
ORD_00742,CUST_00247,2025-07-29 13:09:59,Returned,Credit Card,0.0,0.0,167.98
ORD_00743,CUST_00286,2025-07-29 16:55:48,Delivered,PayPal,0.0,25.2,142.8
ORD_00744,CUST_00245,2025-07-29 21:38:39,Delivered,Credit Card,0.0,0.0,1080.94
ORD_00745,CUST_00145,2025-07-30 10:21:22,Delivered,Klarna / BNPL,0.0,0.0,458.48
ORD_00746,CUST_00105,2025-07-30 11:30:42,Delivered,Credit Card,0.0,0.0,172.99
ORD_00747,CUST_00322,2025-07-30 12:09:08,Delivered,Credit Card,0.0,25.0,432.44
ORD_00748,CUST_00287,2025-07-30 15:47:25,Delivered,Klarna / BNPL,4.99,0.0,566.99
ORD_00749,CUST_00338,2025-07-30 16:01:24,Returned,Credit Card,8.99,0.0,46.99
ORD_00750,CUST_00339,2025-07-30 19:01:59,Delivered,Credit Card,4.99,49.55,450.93
ORD_00751,CUST_00329,2025-07-31 09:14:25,Delivered,Credit Card,0.0,25.95,233.55
ORD_00752,CUST_00341,2025-07-31 14:20:05,Delivered,Credit Card,8.99,0.0,61.99
ORD_00753,CUST_00294,2025-07-31 21:52:06,Delivered,Credit Card,0.0,0.0,191.0
ORD_00754,CUST_00127,2025-08-01 15:58:10,Delivered,Credit Card,0.0,0.0,93.0
ORD_00755,CUST_00050,2025-08-02 12:45:12,Delivered,Credit Card,0.0,25.0,117.99
ORD_00756,CUST_00308,2025-08-02 16:42:25,Delivered,Credit Card,8.99,0.0,82.98
ORD_00757,CUST_00327,2025-08-02 16:49:28,Delivered,Klarna / BNPL,0.0,0.0,450.5
ORD_00758,CUST_00258,2025-08-03 11:00:07,Returned,Credit Card,0.0,0.0,1093.98
ORD_00759,CUST_00119,2025-08-03 11:13:02,Delivered,PayPal,4.99,0.0,940.98
ORD_00760,CUST_00262,2025-08-03 18:50:44,Delivered,Credit Card,0.0,0.0,157.49
ORD_00761,CUST_00287,2025-08-04 17:32:13,Delivered,Credit Card,5.99,9.67,60.82
ORD_00762,CUST_00303,2025-08-05 08:53:17,Delivered,Apple Pay,0.0,20.0,129.0
ORD_00763,CUST_00059,2025-08-05 21:36:26,Delivered,Credit Card,0.0,0.0,319.0
ORD_00764,CUST_00106,2025-08-06 09:43:26,Delivered,PayPal,4.99,0.0,280.99
ORD_00765,CUST_00354,2025-08-06 15:16:03,Delivered,PayPal,5.99,8.2,38.79
ORD_00766,CUST_00348,2025-08-06 15:53:53,Returned,PayPal,0.0,0.0,291.0
ORD_00767,CUST_00211,2025-08-07 08:57:10,Delivered,Klarna / BNPL,0.0,0.0,90.99
ORD_00768,CUST_00255,2025-08-07 10:23:28,Returned,Credit Card,0.0,28.85,259.65
ORD_00769,CUST_00247,2025-08-07 10:31:29,Delivered,Credit Card,0.0,17.02,96.48
ORD_00770,CUST_00357,2025-08-08 08:22:57,Delivered,PayPal,0.0,15.0,296.49
ORD_00771,CUST_00164,2025-08-08 10:18:13,Delivered,Klarna / BNPL,0.0,0.0,170.99
ORD_00772,CUST_00245,2025-08-08 11:26:14,Delivered,Credit Card,5.99,2.55,28.94
ORD_00773,CUST_00139,2025-08-08 11:35:49,Delivered,PayPal,0.0,10.0,941.99
ORD_00774,CUST_00247,2025-08-08 11:40:48,Delivered,PayPal,0.0,0.0,131.99
ORD_00775,CUST_00117,2025-08-08 19:56:50,Cancelled,PayPal,0.0,25.0,355.0
ORD_00776,CUST_00205,2025-08-09 09:21:13,Delivered,Apple Pay,0.0,0.0,230.0
ORD_00777,CUST_00214,2025-08-10 12:49:39,Delivered,Credit Card,0.0,31.35,177.64
ORD_00778,CUST_00034,2025-08-10 16:15:31,Delivered,Apple Pay,0.0,0.0,176.99
ORD_00779,CUST_00308,2025-08-10 18:00:36,Returned,Apple Pay,0.0,0.0,2318.48
ORD_00780,CUST_00078,2025-08-11 10:42:33,Delivered,Credit Card,0.0,0.0,394.0
ORD_00781,CUST_00270,2025-08-11 11:56:27,Delivered,Credit Card,0.0,0.0,169.5
ORD_00782,CUST_00339,2025-08-11 12:25:14,Returned,Credit Card,0.0,44.15,397.35
ORD_00783,CUST_00350,2025-08-11 13:12:16,Delivered,Credit Card,0.0,20.0,96.0
ORD_00784,CUST_00353,2025-08-11 15:35:10,Delivered,Credit Card,0.0,0.0,114.0
ORD_00785,CUST_00258,2025-08-12 12:32:57,Delivered,PayPal,0.0,0.0,368.0
ORD_00786,CUST_00008,2025-08-12 15:05:00,Delivered,Credit Card,0.0,0.0,733.0
ORD_00787,CUST_00327,2025-08-12 16:08:44,Delivered,PayPal,0.0,0.0,523.49
ORD_00788,CUST_00255,2025-08-12 20:24:00,Delivered,Credit Card,0.0,0.0,297.97
ORD_00789,CUST_00355,2025-08-13 10:51:14,Delivered,PayPal,0.0,0.0,114.0
ORD_00790,CUST_00283,2025-08-13 15:10:24,Delivered,Credit Card,0.0,111.52,631.94
ORD_00791,CUST_00121,2025-08-13 19:07:40,Returned,Credit Card,0.0,0.0,162.0
ORD_00792,CUST_00164,2025-08-13 20:40:05,Delivered,PayPal,8.99,0.0,73.99
ORD_00793,CUST_00078,2025-08-13 22:43:08,Delivered,Credit Card,0.0,17.7,159.29
ORD_00794,CUST_00339,2025-08-15 14:21:01,Delivered,Apple Pay,4.99,0.0,486.47
ORD_00795,CUST_00327,2025-08-15 19:42:53,Delivered,Credit Card,0.0,0.0,90.99
ORD_00796,CUST_00353,2025-08-15 20:38:14,Delivered,Apple Pay,4.99,0.0,277.47
ORD_00797,CUST_00214,2025-08-15 22:08:20,Delivered,Apple Pay,5.99,0.0,68.49
ORD_00798,CUST_00303,2025-08-16 10:19:22,Delivered,PayPal,0.0,0.0,113.5
ORD_00799,CUST_00358,2025-08-16 15:13:47,Delivered,PayPal,5.99,5.4,36.58
ORD_00800,CUST_00034,2025-08-16 19:13:24,Returned,PayPal,0.0,25.0,343.49
ORD_00801,CUST_00027,2025-08-16 20:12:40,Delivered,Klarna / BNPL,5.99,10.8,49.19
ORD_00802,CUST_00286,2025-08-16 21:36:54,Delivered,Apple Pay,0.0,0.0,284.49
ORD_00803,CUST_00244,2025-08-17 08:34:38,Delivered,Credit Card,0.0,0.0,436.5
ORD_00804,CUST_00255,2025-08-17 10:00:02,Delivered,PayPal,0.0,0.0,167.49
ORD_00805,CUST_00274,2025-08-17 11:49:41,Delivered,Klarna / BNPL,0.0,36.4,327.58
ORD_00806,CUST_00339,2025-08-17 11:56:00,Delivered,Credit Card,0.0,66.22,375.27
ORD_00807,CUST_00164,2025-08-17 15:05:15,Cancelled,PayPal,0.0,20.0,130.0
ORD_00808,CUST_00345,2025-08-17 15:59:52,Delivered,Credit Card,0.0,0.0,273.99
ORD_00809,CUST_00060,2025-08-17 21:34:08,Delivered,Credit Card,0.0,40.1,160.4
ORD_00810,CUST_00345,2025-08-18 08:56:23,Returned,PayPal,0.0,141.3,565.2
ORD_00811,CUST_00254,2025-08-18 11:50:07,Delivered,Credit Card,0.0,0.0,79.0
ORD_00812,CUST_00078,2025-08-18 17:45:23,Delivered,Credit Card,4.99,25.0,104.99
ORD_00813,CUST_00303,2025-08-19 10:46:22,Returned,Klarna / BNPL,0.0,0.0,181.5
ORD_00814,CUST_00361,2025-08-19 12:44:02,Delivered,Credit Card,0.0,0.0,378.49
ORD_00815,CUST_00342,2025-08-19 16:10:23,Returned,Klarna / BNPL,0.0,0.0,179.5
ORD_00816,CUST_00286,2025-08-19 19:25:17,Delivered,Credit Card,0.0,53.29,213.18
ORD_00817,CUST_00352,2025-08-19 20:58:29,Cancelled,Apple Pay,0.0,0.0,537.5
ORD_00818,CUST_00324,2025-08-20 08:18:31,Delivered,PayPal,0.0,82.3,329.18
ORD_00819,CUST_00078,2025-08-20 19:38:31,Delivered,Credit Card,0.0,0.0,114.0
ORD_00820,CUST_00353,2025-08-21 16:25:27,Delivered,Klarna / BNPL,0.0,68.6,274.4
ORD_00821,CUST_00314,2025-08-22 10:39:52,Returned,PayPal,0.0,10.0,106.0
ORD_00822,CUST_00324,2025-08-22 16:15:03,Delivered,Apple Pay,0.0,26.92,152.57
ORD_00823,CUST_00339,2025-08-23 08:58:04,Delivered,PayPal,0.0,0.0,203.5
ORD_00824,CUST_00297,2025-08-23 11:44:38,Delivered,Apple Pay,0.0,0.0,508.0
ORD_00825,CUST_00327,2025-08-23 14:21:39,Delivered,Credit Card,0.0,20.0,286.0
ORD_00826,CUST_00246,2025-08-24 16:40:59,Delivered,Credit Card,0.0,39.6,158.4
ORD_00827,CUST_00258,2025-08-24 17:01:19,Delivered,Apple Pay,5.99,3.82,27.67
ORD_00828,CUST_00303,2025-08-25 13:20:24,Delivered,PayPal,0.0,25.0,329.0
ORD_00829,CUST_00329,2025-08-25 13:35:13,Delivered,Credit Card,0.0,25.0,187.5
ORD_00830,CUST_00110,2025-08-25 14:43:43,Returned,Credit Card,0.0,20.0,235.5
ORD_00831,CUST_00106,2025-08-25 14:48:29,Delivered,Credit Card,0.0,0.0,523.0
